invoiceno,description,quantity,invoicedate,unitprice,discount,shippingcost,category,saleschannel,returnstatus,orderpriority,total_revenue,grade
569790,Backpack,44,2022-09-14 12:00,43.19,0.11,21.52,Apparel,Online,Not Returned,High,1900.36,VIP
431429,Headphones,35,2022-09-14 16:00,59.03,0.34,19.5,Apparel,Online,Not Returned,Low,2066.05,VIP
454489,USB Cable,37,2022-09-15 05:00,75.2,0.09,18.78,Apparel,In-store,Not Returned,High,2782.4,VIP
969891,Headphones,28,2022-09-15 07:00,67.98,0.37,11.24,Apparel,In-store,Not Returned,Low,1903.44,VIP
344361,Headphones,33,2022-09-15 08:00,76.11,0.04,5.74,Apparel,In-store,Returned,Low,2511.63,VIP
835922,Desk Lamp,34,2022-09-15 09:00,65.99,0.27,11.34,Apparel,In-store,Not Returned,Low,2243.66,VIP
797247,Blue Pen,-20,2022-09-15 12:00,-81.79,1.984198293241182,,Apparel,In-store,Returned,High,1635.8000000000002,VIP
974403,Office Chair,30,2022-09-15 13:00,75.85,0.23,20.96,Apparel,Online,Not Returned,Medium,2275.5,VIP
548520,Office Chair,31,2022-09-15 14:00,75.54,0.01,26.67,Apparel,In-store,Not Returned,Low,2341.74,VIP
223299,Wireless Mouse,16,2022-09-15 15:00,90.34,0.04,28.61,Apparel,In-store,Not Returned,Medium,1445.44,VIP
793920,T-shirt,41,2022-09-16 07:00,26.67,0.43,8.68,Apparel,Online,Not Returned,Low,1093.47,VIP
981979,T-shirt,-46,2022-09-16 21:00,-61.32,0.01,,Apparel,Online,Not Returned,High,2820.72,VIP
816878,USB Cable,14,2022-09-17 00:00,95.71,0.42,28.63,Apparel,In-store,Not Returned,Medium,1339.9399999999998,VIP
764703,Wall Clock,38,2022-09-18 23:00,55.94,0.31,6.79,Apparel,Online,Returned,High,2125.72,VIP
847662,Blue Pen,46,2022-09-19 03:00,53.64,0.06,27.92,Apparel,Online,Returned,Low,2467.44,VIP
318474,T-shirt,23,2022-09-19 09:00,47.1,0.45,12.36,Apparel,Online,Returned,High,1083.3,VIP
478884,USB Cable,18,2022-09-20 00:00,60.9,0.4,11.97,Apparel,Online,Not Returned,Medium,1096.2,VIP
246101,Wall Clock,13,2022-09-20 02:00,98.56,0.23,20.21,Apparel,In-store,Not Returned,Medium,1281.28,VIP
232316,Desk Lamp,29,2022-09-20 10:00,48.8,0.36,19.73,Apparel,Online,Not Returned,High,1415.1999999999998,VIP
418393,Headphones,25,2022-09-20 23:00,77.46,0.28,19.28,Apparel,In-store,Not Returned,High,1936.5,VIP
367074,USB Cable,48,2022-09-21 12:00,57.52,0.33,11.28,Apparel,In-store,Not Returned,Medium,2760.96,VIP
550514,USB Cable,45,2022-09-21 17:00,72.99,0.37,18.69,Apparel,Online,Not Returned,Low,3284.55,VIP
256597,Backpack,30,2022-09-21 21:00,69.92,0.12,17.24,Apparel,Online,Not Returned,High,2097.6,VIP
575308,T-shirt,26,2022-09-21 22:00,72.5,0.24,24.45,Apparel,Online,Not Returned,High,1885.0,VIP
852249,Wireless Mouse,43,2022-09-23 06:00,81.24,0.25,16.64,Apparel,In-store,Not Returned,High,3493.32,VIP
946476,White Mug,-48,2022-09-24 08:00,-90.03,0.45,,Apparel,In-store,Not Returned,High,4321.4400000000005,VIP
887069,Notebook,36,2022-09-24 23:00,70.06,0.12,21.05,Apparel,In-store,Not Returned,Low,2522.16,VIP
710784,Blue Pen,19,2022-09-26 14:00,98.74,0.32,18.25,Apparel,In-store,Not Returned,Medium,1876.06,VIP
196242,Wireless Mouse,49,2022-09-26 20:00,96.87,0.38,8.99,Apparel,Online,Not Returned,High,4746.63,VIP
104487,White Mug,46,2022-09-27 09:00,71.89,0.33,19.69,Apparel,In-store,Not Returned,High,3306.94,VIP
208924,Wireless Mouse,26,2022-09-27 12:00,46.65,0.05,22.46,Apparel,Online,Not Returned,Medium,1212.9,VIP
506786,Wireless Mouse,33,2022-09-27 14:00,67.21,0.41,25.49,Apparel,In-store,Returned,Medium,2217.93,VIP
193375,Wireless Mouse,36,2022-09-27 21:00,86.88,0.13,23.71,Apparel,Online,Not Returned,Medium,3127.68,VIP
413905,Wireless Mouse,32,2022-09-28 11:00,64.03,0.08,7.55,Apparel,Online,Not Returned,Medium,2048.96,VIP
343415,Headphones,16,2022-09-29 15:00,82.29,0.36,11.85,Apparel,In-store,Not Returned,Low,1316.64,VIP
183557,White Mug,-40,2022-09-29 20:00,-85.85,1.7244657580556093,,Apparel,In-store,Not Returned,Medium,3434.0,VIP
110372,Blue Pen,48,2022-09-29 22:00,81.67,0.18,17.28,Apparel,Online,Not Returned,Medium,3920.16,VIP
200050,White Mug,26,2022-09-30 00:00,76.2,0.02,15.76,Apparel,Online,Not Returned,Medium,1981.2,VIP
980370,Desk Lamp,40,2022-09-30 01:00,44.91,0.44,18.67,Apparel,Online,Not Returned,High,1796.4,VIP
544056,White Mug,25,2022-10-01 08:00,61.28,0.24,16.04,Apparel,Online,Not Returned,High,1532.0,VIP
310544,USB Cable,36,2022-10-01 18:00,86.77,0.15,14.1,Apparel,In-store,Not Returned,Medium,3123.72,VIP
212765,Wall Clock,22,2022-10-02 11:00,67.08,0.47,8.95,Apparel,Online,Not Returned,Low,1475.76,VIP
814364,White Mug,39,2022-10-02 16:00,72.66,0.28,26.19,Apparel,In-store,Not Returned,Low,2833.74,VIP
248055,Notebook,45,2022-10-03 00:00,61.65,0.07,22.67,Apparel,In-store,Not Returned,Low,2774.25,VIP
682289,Desk Lamp,48,2022-10-03 21:00,23.91,0.17,24.94,Apparel,In-store,Not Returned,Low,1147.68,VIP
521990,Headphones,33,2022-10-04 20:00,75.57,0.39,17.61,Apparel,In-store,Not Returned,Low,2493.81,VIP
136079,White Mug,41,2022-10-05 11:00,94.71,0.33,23.77,Apparel,In-store,Not Returned,High,3883.11,VIP
184225,Backpack,34,2022-10-05 12:00,99.67,0.25,16.56,Apparel,In-store,Not Returned,Medium,3388.78,VIP
370153,Blue Pen,32,2022-10-05 16:00,35.3,0.0,23.95,Apparel,In-store,Not Returned,High,1129.6,VIP
220848,Office Chair,42,2022-10-06 12:00,76.29,0.21,21.45,Apparel,In-store,Not Returned,Medium,3204.1800000000003,VIP
543541,Wall Clock,47,2022-10-06 13:00,49.8,0.06,11.28,Apparel,Online,Not Returned,Low,2340.6,VIP
948358,Wireless Mouse,48,2022-10-07 06:00,28.55,0.26,15.4,Apparel,In-store,Not Returned,Medium,1370.4,VIP
980910,Wireless Mouse,40,2022-10-07 10:00,85.34,0.21,5.55,Apparel,In-store,Not Returned,Medium,3413.6000000000004,VIP
330389,USB Cable,40,2022-10-08 05:00,31.3,0.1,17.19,Apparel,Online,Not Returned,Low,1252.0,VIP
576113,White Mug,14,2022-10-08 10:00,78.43,0.23,16.0,Apparel,In-store,Not Returned,Medium,1098.02,VIP
448965,Desk Lamp,37,2022-10-08 16:00,82.84,0.12,9.04,Apparel,Online,Returned,Low,3065.08,VIP
698964,Notebook,17,2022-10-08 21:00,76.78,0.4,6.66,Apparel,Online,Not Returned,Low,1305.26,VIP
789224,Backpack,46,2022-10-09 10:00,65.72,0.44,10.45,Apparel,Online,Not Returned,Medium,3023.12,VIP
916785,USB Cable,37,2022-10-10 00:00,35.73,0.13,18.89,Apparel,In-store,Not Returned,Medium,1322.01,VIP
765655,T-shirt,27,2022-10-10 12:00,59.99,0.47,7.58,Apparel,Online,Not Returned,High,1619.73,VIP
443243,White Mug,23,2022-10-12 10:00,50.34,0.23,21.08,Apparel,Online,Not Returned,High,1157.8200000000002,VIP
608653,T-shirt,16,2022-10-12 13:00,70.16,0.16,6.37,Apparel,In-store,Not Returned,Low,1122.56,VIP
228345,Wireless Mouse,33,2022-10-13 01:00,77.34,0.24,17.52,Apparel,In-store,Not Returned,High,2552.2200000000003,VIP
129251,Notebook,33,2022-10-13 04:00,91.9,0.36,19.63,Apparel,In-store,Not Returned,Medium,3032.7000000000003,VIP
539802,Backpack,36,2022-10-13 05:00,98.21,0.02,5.89,Apparel,Online,Not Returned,Low,3535.56,VIP
634328,Wall Clock,28,2022-10-13 09:00,78.17,0.12,5.56,Apparel,Online,Not Returned,High,2188.76,VIP
771866,Wireless Mouse,39,2022-10-14 07:00,30.28,0.42,7.85,Apparel,Online,Not Returned,Low,1180.92,VIP
474458,Wall Clock,49,2022-10-14 11:00,78.89,0.33,5.38,Apparel,In-store,Not Returned,Medium,3865.61,VIP
143237,USB Cable,42,2022-10-14 20:00,75.63,0.44,10.0,Apparel,In-store,Not Returned,Low,3176.46,VIP
371698,Headphones,26,2022-10-15 04:00,51.48,0.46,29.19,Apparel,In-store,Not Returned,Medium,1338.48,VIP
935887,White Mug,15,2022-10-17 06:00,76.6,0.09,5.27,Apparel,Online,Not Returned,Low,1149.0,VIP
470866,Blue Pen,49,2022-10-17 11:00,49.75,0.0,5.24,Apparel,In-store,Not Returned,Medium,2437.75,VIP
372032,Wall Clock,38,2022-10-17 20:00,98.49,0.42,28.65,Apparel,In-store,Not Returned,High,3742.62,VIP
982854,Backpack,27,2022-10-19 00:00,37.16,0.38,29.67,Apparel,In-store,Not Returned,Medium,1003.32,VIP
347368,Headphones,35,2022-10-20 10:00,86.98,0.31,29.5,Apparel,Online,Not Returned,Low,3044.3,VIP
286845,T-shirt,39,2022-10-20 12:00,41.33,0.26,22.02,Apparel,In-store,Not Returned,High,1611.87,VIP
726300,Backpack,34,2022-10-21 00:00,87.91,0.19,16.8,Apparel,Online,Not Returned,Medium,2988.94,VIP
953167,Wireless Mouse,41,2022-10-21 10:00,49.57,0.44,12.86,Apparel,Online,Not Returned,High,2032.37,VIP
719354,Wall Clock,-24,2022-10-21 16:00,-92.39,1.9451481625849203,,Apparel,In-store,Not Returned,Medium,2217.36,VIP
415386,USB Cable,41,2022-10-22 13:00,37.03,0.03,9.82,Apparel,In-store,Not Returned,High,1518.23,VIP
778627,Blue Pen,48,2022-10-22 16:00,29.56,0.21,20.36,Apparel,In-store,Not Returned,Low,1418.88,VIP
129870,Wall Clock,49,2022-10-23 03:00,25.79,0.27,20.09,Apparel,In-store,Not Returned,Low,1263.71,VIP
742240,Wall Clock,37,2022-10-23 08:00,41.43,0.07,28.59,Apparel,Online,Returned,High,1532.91,VIP
182990,USB Cable,28,2022-10-24 00:00,79.52,0.25,15.62,Apparel,In-store,Not Returned,Medium,2226.56,VIP
395906,White Mug,48,2022-10-24 04:00,83.41,0.26,12.69,Apparel,In-store,Not Returned,High,4003.68,VIP
810557,Wall Clock,48,2022-10-24 16:00,73.86,0.28,12.86,Apparel,Online,Not Returned,Low,3545.28,VIP
149849,Blue Pen,23,2022-10-24 17:00,68.08,0.1,14.65,Apparel,Online,Not Returned,Low,1565.84,VIP
115852,Wireless Mouse,12,2022-10-24 19:00,97.55,0.04,8.98,Apparel,Online,Not Returned,High,1170.6,VIP
505480,Wall Clock,46,2022-10-25 09:00,77.43,0.13,24.21,Apparel,Online,Not Returned,Low,3561.78,VIP
335530,Headphones,20,2022-10-25 11:00,86.21,0.3,16.12,Apparel,In-store,Not Returned,High,1724.1999999999998,VIP
954127,Wireless Mouse,46,2022-10-26 09:00,29.43,0.41,21.17,Apparel,In-store,Not Returned,High,1353.78,VIP
291037,Office Chair,46,2022-10-26 16:00,87.62,0.34,14.12,Apparel,In-store,Not Returned,Low,4030.52,VIP
967307,Headphones,27,2022-10-26 20:00,81.86,0.15,13.28,Apparel,Online,Not Returned,Low,2210.22,VIP
937160,USB Cable,11,2022-10-27 09:00,91.69,0.22,6.2,Apparel,In-store,Not Returned,Low,1008.59,VIP
633615,T-shirt,48,2022-10-27 17:00,87.08,0.39,16.46,Apparel,Online,Not Returned,High,4179.84,VIP
456580,Wall Clock,32,2022-10-27 20:00,43.5,0.27,15.88,Apparel,Online,Not Returned,Medium,1392.0,VIP
621970,Wall Clock,47,2022-10-27 22:00,98.37,0.48,10.62,Apparel,In-store,Not Returned,Low,4623.39,VIP
244444,Blue Pen,-19,2022-10-28 13:00,-84.74,1.9877831129233687,,Apparel,In-store,Not Returned,Low,1610.06,VIP
149574,Wireless Mouse,32,2022-10-28 22:00,66.58,0.18,9.01,Apparel,In-store,Not Returned,High,2130.56,VIP
296006,Wireless Mouse,40,2022-10-29 00:00,66.03,0.05,10.16,Apparel,Online,Not Returned,Low,2641.2,VIP
182607,Notebook,13,2022-10-29 06:00,83.77,0.06,19.09,Apparel,Online,Not Returned,Medium,1089.01,VIP
548834,Desk Lamp,31,2022-10-30 00:00,76.5,0.28,9.21,Apparel,Online,Not Returned,High,2371.5,VIP
794298,T-shirt,40,2022-10-30 12:00,55.27,0.23,8.89,Apparel,Online,Not Returned,Low,2210.8,VIP
351985,Headphones,34,2022-10-30 23:00,45.52,0.1,17.54,Apparel,In-store,Not Returned,Medium,1547.68,VIP
943535,T-shirt,26,2022-10-31 10:00,41.26,0.35,22.25,Apparel,Online,Not Returned,Low,1072.76,VIP
986628,Office Chair,19,2022-10-31 16:00,60.38,0.09,16.63,Apparel,Online,Not Returned,Medium,1147.22,VIP
503837,Backpack,41,2022-10-31 18:00,40.9,0.08,16.53,Apparel,In-store,Not Returned,High,1676.9,VIP
542369,T-shirt,36,2022-11-01 10:00,48.15,0.49,18.86,Apparel,Online,Not Returned,High,1733.4,VIP
963374,T-shirt,-38,2022-11-01 11:00,-97.22,1.924077023649036,,Apparel,In-store,Not Returned,Low,3694.36,VIP
934495,Office Chair,26,2022-11-01 15:00,82.52,0.46,13.34,Apparel,Online,Not Returned,Low,2145.52,VIP
242003,T-shirt,36,2022-11-01 20:00,33.13,0.43,29.63,Apparel,In-store,Not Returned,Medium,1192.68,VIP
943882,Office Chair,42,2022-11-01 23:00,96.94,0.43,9.35,Apparel,Online,Not Returned,Low,4071.48,VIP
152320,Headphones,44,2022-11-02 03:00,45.31,0.19,11.34,Apparel,Online,Not Returned,Low,1993.64,VIP
195341,Desk Lamp,47,2022-11-02 05:00,68.82,0.32,7.84,Apparel,In-store,Not Returned,Medium,3234.5399999999995,VIP
315523,Wall Clock,38,2022-11-02 21:00,99.65,0.33,14.31,Apparel,In-store,Not Returned,Medium,3786.7,VIP
618327,USB Cable,44,2022-11-03 04:00,52.45,0.28,18.37,Apparel,In-store,Returned,Medium,2307.8,VIP
349222,USB Cable,45,2022-11-03 15:00,67.64,0.34,14.6,Apparel,Online,Not Returned,Low,3043.8,VIP
614021,Blue Pen,18,2022-11-03 22:00,56.57,0.11,27.9,Apparel,In-store,Not Returned,High,1018.26,VIP
647521,USB Cable,46,2022-11-04 03:00,31.54,0.48,12.4,Apparel,Online,Not Returned,High,1450.84,VIP
859106,USB Cable,32,2022-11-04 09:00,32.2,0.29,26.66,Apparel,Online,Not Returned,Low,1030.4,VIP
804960,Headphones,28,2022-11-05 19:00,67.81,0.41,20.97,Apparel,Online,Not Returned,High,1898.68,VIP
668323,White Mug,22,2022-11-06 18:00,75.37,0.14,28.14,Apparel,Online,Not Returned,Low,1658.14,VIP
178283,T-shirt,15,2022-11-07 01:00,84.27,0.47,19.09,Apparel,In-store,Not Returned,Medium,1264.05,VIP
631375,Backpack,17,2022-11-07 07:00,70.5,0.15,13.85,Apparel,In-store,Not Returned,Low,1198.5,VIP
278388,Wall Clock,22,2022-11-07 12:00,95.5,0.04,22.62,Apparel,Online,Not Returned,Medium,2101.0,VIP
678309,USB Cable,47,2022-11-08 05:00,39.4,0.44,16.81,Apparel,Online,Not Returned,Medium,1851.8,VIP
331899,Headphones,20,2022-11-08 14:00,58.96,0.33,21.55,Apparel,Online,Not Returned,Medium,1179.2,VIP
644991,Office Chair,33,2022-11-09 10:00,87.93,0.23,11.28,Apparel,In-store,Not Returned,High,2901.69,VIP
350440,White Mug,35,2022-11-10 17:00,46.86,0.11,6.46,Apparel,Online,Not Returned,Medium,1640.1,VIP
414045,Desk Lamp,42,2022-11-11 23:00,58.52,0.35,17.27,Apparel,In-store,Not Returned,High,2457.84,VIP
214433,Desk Lamp,29,2022-11-12 09:00,42.32,0.05,18.51,Apparel,In-store,Not Returned,High,1227.28,VIP
583304,Wall Clock,30,2022-11-12 18:00,84.19,0.29,15.96,Apparel,Online,Not Returned,Low,2525.7,VIP
191467,Wireless Mouse,36,2022-11-13 03:00,33.67,0.26,27.03,Apparel,In-store,Not Returned,Medium,1212.12,VIP
203018,White Mug,28,2022-11-13 10:00,51.76,0.17,28.99,Apparel,Online,Not Returned,Low,1449.28,VIP
748882,Blue Pen,48,2022-11-13 19:00,55.47,0.3,24.74,Apparel,Online,Not Returned,Low,2662.56,VIP
176949,Blue Pen,38,2022-11-14 12:00,90.53,0.03,7.03,Apparel,Online,Not Returned,Low,3440.14,VIP
800843,Desk Lamp,48,2022-11-14 14:00,45.08,0.39,27.11,Apparel,In-store,Returned,Medium,2163.84,VIP
992711,USB Cable,44,2022-11-14 15:00,86.9,0.43,16.83,Apparel,Online,Not Returned,High,3823.6,VIP
765918,Notebook,35,2022-11-14 20:00,91.69,0.33,29.03,Apparel,Online,Not Returned,Medium,3209.15,VIP
314646,Wall Clock,38,2022-11-15 07:00,62.28,0.22,28.06,Apparel,In-store,Not Returned,High,2366.64,VIP
449948,Headphones,19,2022-11-16 00:00,85.59,0.17,29.44,Apparel,Online,Not Returned,Low,1626.21,VIP
869212,T-shirt,46,2022-11-17 16:00,27.32,0.48,15.66,Apparel,In-store,Not Returned,Low,1256.72,VIP
251857,Headphones,30,2022-11-17 19:00,61.36,0.33,6.57,Apparel,In-store,Not Returned,Low,1840.8,VIP
298729,Desk Lamp,37,2022-11-18 00:00,67.88,0.36,20.31,Apparel,Online,Not Returned,Low,2511.56,VIP
292811,T-shirt,-33,2022-11-18 11:00,-44.77,1.6524494415158628,,Apparel,Online,Not Returned,Medium,1477.41,VIP
956842,White Mug,22,2022-11-18 17:00,77.15,0.15,25.36,Apparel,In-store,Not Returned,Low,1697.3000000000002,VIP
581944,White Mug,21,2022-11-19 11:00,55.82,0.1,12.46,Apparel,In-store,Not Returned,High,1172.22,VIP
178488,Office Chair,41,2022-11-19 14:00,92.29,0.07,24.43,Apparel,Online,Not Returned,High,3783.89,VIP
290984,Office Chair,34,2022-11-20 00:00,99.37,0.37,19.9,Apparel,In-store,Not Returned,High,3378.58,VIP
991015,Blue Pen,32,2022-11-20 06:00,39.89,0.27,16.17,Apparel,Online,Not Returned,High,1276.48,VIP
628016,White Mug,27,2022-11-22 01:00,83.67,0.44,29.91,Apparel,In-store,Not Returned,Low,2259.09,VIP
129400,Notebook,43,2022-11-23 01:00,95.53,0.16,10.96,Apparel,In-store,Not Returned,Low,4107.79,VIP
473555,Desk Lamp,49,2022-11-24 10:00,91.18,0.04,22.1,Apparel,Online,Not Returned,Low,4467.820000000001,VIP
478358,Backpack,28,2022-11-24 12:00,72.65,0.48,7.41,Apparel,In-store,Not Returned,High,2034.2000000000005,VIP
800577,Wireless Mouse,18,2022-11-25 21:00,72.33,0.32,17.39,Apparel,Online,Not Returned,Medium,1301.94,VIP
526102,Headphones,46,2022-11-27 10:00,50.54,0.16,21.32,Apparel,Online,Not Returned,Medium,2324.84,VIP
376674,Notebook,-35,2022-11-27 20:00,-37.59,1.9166401966466005,,Apparel,Online,Not Returned,High,1315.65,VIP
916700,Blue Pen,28,2022-11-28 10:00,86.1,0.31,16.39,Apparel,In-store,Not Returned,Low,2410.8,VIP
505544,Notebook,38,2022-11-28 21:00,65.12,0.31,17.97,Apparel,Online,Not Returned,Medium,2474.5600000000004,VIP
906575,Headphones,40,2022-11-29 14:00,91.89,0.21,25.44,Apparel,In-store,Not Returned,Medium,3675.6,VIP
888637,Wireless Mouse,21,2022-11-30 00:00,55.95,0.3,23.21,Apparel,Online,Not Returned,Medium,1174.95,VIP
296000,Wireless Mouse,26,2022-11-30 11:00,77.47,0.2,18.46,Apparel,In-store,Not Returned,Medium,2014.22,VIP
508274,Office Chair,16,2022-11-30 13:00,82.61,0.41,21.55,Apparel,Online,Not Returned,High,1321.76,VIP
205547,Wall Clock,21,2022-12-01 12:00,68.69,0.04,28.0,Apparel,Online,Not Returned,High,1442.49,VIP
611500,Backpack,39,2022-12-01 18:00,58.72,0.01,10.65,Apparel,Online,Not Returned,Medium,2290.08,VIP
378295,Wireless Mouse,-24,2022-12-02 05:00,-98.73,1.8541931689433468,,Apparel,Online,Not Returned,Medium,2369.52,VIP
134187,Wireless Mouse,31,2022-12-02 07:00,63.04,0.46,22.76,Apparel,In-store,Not Returned,High,1954.24,VIP
594044,White Mug,27,2022-12-02 10:00,81.24,0.23,20.22,Apparel,Online,Not Returned,Medium,2193.48,VIP
484033,Notebook,21,2022-12-02 18:00,51.95,0.35,18.15,Apparel,Online,Returned,High,1090.95,VIP
752182,Backpack,49,2022-12-03 06:00,65.76,0.21,16.26,Apparel,Online,Not Returned,Medium,3222.24,VIP
263233,Office Chair,20,2022-12-03 07:00,62.41,0.35,22.49,Apparel,Online,Not Returned,High,1248.1999999999998,VIP
149460,White Mug,47,2022-12-03 11:00,86.59,0.32,22.62,Apparel,In-store,Not Returned,Medium,4069.73,VIP
686967,Blue Pen,32,2022-12-03 16:00,74.21,0.03,19.15,Apparel,In-store,Not Returned,High,2374.72,VIP
450404,Backpack,36,2022-12-05 16:00,51.55,0.25,13.61,Apparel,In-store,Not Returned,Low,1855.8,VIP
524541,Wall Clock,27,2022-12-05 23:00,79.92,0.15,25.21,Apparel,Online,Not Returned,Low,2157.84,VIP
560287,Backpack,35,2022-12-06 03:00,32.95,0.25,27.76,Apparel,In-store,Not Returned,High,1153.25,VIP
588286,USB Cable,24,2022-12-06 09:00,96.25,0.42,8.62,Apparel,Online,Not Returned,High,2310.0,VIP
232475,Wall Clock,25,2022-12-06 15:00,65.16,0.05,13.34,Apparel,Online,Not Returned,High,1629.0,VIP
697330,White Mug,32,2022-12-06 19:00,90.44,0.17,27.23,Apparel,In-store,Returned,High,2894.08,VIP
572224,White Mug,15,2022-12-07 04:00,77.8,0.46,15.06,Apparel,Online,Not Returned,Low,1167.0,VIP
311648,Blue Pen,27,2022-12-07 09:00,58.21,0.26,24.82,Apparel,Online,Returned,Low,1571.67,VIP
666687,Backpack,40,2022-12-08 12:00,54.36,0.05,18.17,Apparel,Online,Returned,Medium,2174.4,VIP
672618,Notebook,31,2022-12-08 13:00,35.35,0.16,9.18,Apparel,Online,Not Returned,Medium,1095.85,VIP
876343,Backpack,48,2022-12-08 14:00,95.14,0.47,9.96,Apparel,Online,Not Returned,High,4566.72,VIP
579742,Office Chair,18,2022-12-09 10:00,99.2,0.47,26.11,Apparel,In-store,Not Returned,High,1785.6,VIP
317443,Wireless Mouse,43,2022-12-09 15:00,82.31,0.19,10.66,Apparel,Online,Returned,High,3539.33,VIP
594166,White Mug,26,2022-12-09 18:00,90.67,0.34,28.9,Apparel,Online,Not Returned,Low,2357.42,VIP
923509,Office Chair,39,2022-12-09 23:00,93.38,0.11,14.96,Apparel,Online,Not Returned,Low,3641.82,VIP
355672,Wireless Mouse,47,2022-12-10 00:00,51.91,0.47,25.05,Apparel,Online,Returned,Low,2439.77,VIP
250468,Blue Pen,36,2022-12-10 02:00,48.83,0.01,29.17,Apparel,Online,Returned,Low,1757.88,VIP
838848,USB Cable,32,2022-12-10 04:00,56.18,0.19,27.76,Apparel,In-store,Not Returned,High,1797.76,VIP
762448,Wireless Mouse,48,2022-12-10 16:00,85.78,0.33,6.47,Apparel,Online,Not Returned,Medium,4117.4400000000005,VIP
232508,Blue Pen,31,2022-12-10 23:00,93.73,0.22,9.18,Apparel,Online,Not Returned,High,2905.63,VIP
913713,Backpack,37,2022-12-11 02:00,53.39,0.17,6.36,Apparel,Online,Not Returned,High,1975.43,VIP
255958,Notebook,19,2022-12-12 11:00,52.8,0.16,19.98,Apparel,In-store,Not Returned,High,1003.2,VIP
853290,Wall Clock,35,2022-12-12 12:00,57.3,0.47,29.14,Apparel,In-store,Not Returned,High,2005.5,VIP
380130,Notebook,38,2022-12-13 12:00,27.76,0.2,12.24,Apparel,Online,Not Returned,Medium,1054.88,VIP
705787,White Mug,12,2022-12-13 22:00,96.22,0.48,23.29,Apparel,In-store,Not Returned,Medium,1154.64,VIP
499840,Wireless Mouse,32,2022-12-14 07:00,80.65,0.23,13.98,Apparel,Online,Not Returned,Low,2580.8,VIP
522342,Desk Lamp,29,2022-12-14 08:00,61.56,0.1,14.89,Apparel,Online,Returned,High,1785.24,VIP
814036,Wireless Mouse,33,2022-12-14 11:00,83.51,0.12,9.53,Apparel,Online,Not Returned,Low,2755.8300000000004,VIP
741673,Desk Lamp,21,2022-12-14 17:00,60.24,0.36,11.7,Apparel,In-store,Not Returned,High,1265.04,VIP
170511,Headphones,45,2022-12-15 08:00,75.84,0.18,10.01,Apparel,In-store,Not Returned,Medium,3412.8,VIP
295985,Notebook,16,2022-12-15 12:00,66.73,0.04,13.34,Apparel,In-store,Not Returned,Low,1067.68,VIP
786235,White Mug,35,2022-12-17 00:00,32.79,0.07,12.69,Apparel,Online,Not Returned,Low,1147.65,VIP
725633,Wireless Mouse,13,2022-12-17 12:00,86.0,0.4,15.24,Apparel,Online,Not Returned,Medium,1118.0,VIP
317972,Wall Clock,42,2022-12-17 20:00,98.73,0.32,6.52,Apparel,In-store,Not Returned,High,4146.66,VIP
272413,White Mug,35,2022-12-17 22:00,93.11,0.42,12.91,Apparel,In-store,Not Returned,Medium,3258.85,VIP
228357,Wireless Mouse,24,2022-12-18 02:00,90.12,0.27,18.98,Apparel,In-store,Not Returned,High,2162.88,VIP
484691,T-shirt,34,2022-12-18 11:00,31.4,0.2,18.72,Apparel,Online,Not Returned,Medium,1067.6,VIP
619328,Blue Pen,46,2022-12-18 15:00,54.88,0.39,14.69,Apparel,In-store,Returned,Low,2524.48,VIP
746157,Desk Lamp,36,2022-12-19 09:00,36.99,0.16,28.48,Apparel,Online,Not Returned,Medium,1331.64,VIP
283256,Desk Lamp,11,2022-12-19 16:00,93.1,0.39,19.37,Apparel,Online,Not Returned,Low,1024.1,VIP
576463,Office Chair,47,2022-12-19 17:00,33.83,0.3,19.22,Apparel,Online,Not Returned,Low,1590.01,VIP
224939,Wall Clock,33,2022-12-19 23:00,31.37,0.49,23.52,Apparel,Online,Not Returned,Low,1035.21,VIP
669489,Wireless Mouse,33,2022-12-20 02:00,33.11,0.05,20.02,Apparel,Online,Not Returned,High,1092.63,VIP
941252,Wireless Mouse,33,2022-12-20 04:00,36.62,0.28,11.65,Apparel,In-store,Returned,Low,1208.4599999999998,VIP
582974,Wireless Mouse,33,2022-12-21 00:00,61.18,0.39,7.17,Apparel,In-store,Not Returned,Medium,2018.94,VIP
689959,Blue Pen,26,2022-12-21 02:00,80.55,0.48,22.53,Apparel,In-store,Not Returned,High,2094.3,VIP
731884,T-shirt,38,2022-12-21 03:00,69.5,0.46,16.9,Apparel,Online,Not Returned,Low,2641.0,VIP
179714,Office Chair,27,2022-12-21 07:00,44.88,0.32,19.09,Apparel,In-store,Not Returned,Low,1211.76,VIP
243954,Notebook,49,2022-12-21 11:00,93.19,0.28,28.48,Apparel,Online,Not Returned,Medium,4566.31,VIP
773955,T-shirt,34,2022-12-21 15:00,58.89,0.5,11.51,Apparel,Online,Not Returned,Low,2002.26,VIP
865625,Blue Pen,24,2022-12-21 23:00,44.02,0.49,28.21,Apparel,Online,Not Returned,Low,1056.48,VIP
562422,T-shirt,37,2022-12-23 16:00,89.83,0.2,17.14,Apparel,Online,Not Returned,Medium,3323.71,VIP
410250,Office Chair,32,2022-12-23 22:00,75.74,0.46,17.71,Apparel,Online,Not Returned,High,2423.68,VIP
315836,Office Chair,42,2022-12-24 00:00,32.92,0.25,14.07,Apparel,In-store,Not Returned,Low,1382.64,VIP
