invoiceno,description,quantity,invoicedate,unitprice,discount,shippingcost,category,saleschannel,returnstatus,orderpriority,total_revenue,grade
609135,Wireless Mouse,39,2023-01-29 16:00,88.89,0.22,26.96,Accessories,Online,Not Returned,High,3466.71,VIP
871745,Office Chair,17,2023-01-29 18:00,71.92,0.27,9.76,Accessories,In-store,Not Returned,Low,1222.64,VIP
105566,Desk Lamp,20,2023-01-30 04:00,61.04,0.22,16.37,Accessories,In-store,Not Returned,Medium,1220.8,VIP
318422,Office Chair,34,2023-01-30 21:00,36.39,0.28,24.45,Accessories,In-store,Not Returned,High,1237.26,VIP
998817,Blue Pen,23,2023-01-31 09:00,61.74,0.01,7.35,Accessories,In-store,Not Returned,Medium,1420.02,VIP
439054,USB Cable,44,2023-01-31 17:00,75.31,0.31,20.21,Accessories,In-store,Not Returned,High,3313.6400000000003,VIP
328170,White Mug,42,2023-02-01 09:00,83.8,0.48,29.76,Accessories,Online,Not Returned,Medium,3519.6,VIP
507544,White Mug,43,2023-02-01 10:00,26.27,0.49,6.71,Accessories,Online,Not Returned,Medium,1129.61,VIP
559091,Wireless Mouse,37,2023-02-02 08:00,77.24,0.37,22.96,Accessories,Online,Not Returned,Medium,2857.88,VIP
358180,Notebook,14,2023-02-02 15:00,82.27,0.28,14.63,Accessories,Online,Not Returned,High,1151.78,VIP
959701,Wall Clock,41,2023-02-02 18:00,42.02,0.37,14.04,Accessories,In-store,Not Returned,Low,1722.8200000000002,VIP
997369,Wall Clock,11,2023-02-02 22:00,94.4,0.1,17.37,Accessories,Online,Not Returned,High,1038.4,VIP
957111,Backpack,32,2023-02-03 02:00,95.67,0.35,27.71,Accessories,In-store,Not Returned,Low,3061.44,VIP
240813,Office Chair,40,2023-02-03 10:00,47.33,0.05,24.56,Accessories,Online,Not Returned,Low,1893.2,VIP
747049,Wall Clock,43,2023-02-03 17:00,92.3,0.28,9.83,Accessories,In-store,Not Returned,Low,3968.9,VIP
597288,Wireless Mouse,42,2023-02-03 23:00,94.61,0.14,25.17,Accessories,In-store,Returned,High,3973.62,VIP
115330,White Mug,-20,2023-02-04 03:00,-51.46,0.34,,Accessories,In-store,Returned,Medium,1029.2,VIP
100184,T-shirt,30,2023-02-04 09:00,61.8,0.39,22.01,Accessories,In-store,Not Returned,Low,1854.0,VIP
815923,Wireless Mouse,32,2023-02-04 21:00,85.89,0.32,13.26,Accessories,In-store,Not Returned,High,2748.48,VIP
286185,T-shirt,41,2023-02-05 00:00,84.45,0.44,9.88,Accessories,In-store,Not Returned,High,3462.4500000000003,VIP
634421,Backpack,21,2023-02-05 02:00,96.68,0.33,28.0,Accessories,Online,Not Returned,Medium,2030.28,VIP
187957,Blue Pen,37,2023-02-05 13:00,78.83,0.36,24.76,Accessories,Online,Not Returned,Low,2916.71,VIP
466014,Wall Clock,18,2023-02-06 00:00,65.25,0.09,28.83,Accessories,Online,Not Returned,Low,1174.5,VIP
392881,Headphones,40,2023-02-06 01:00,70.08,0.48,8.63,Accessories,Online,Not Returned,High,2803.2,VIP
678613,Notebook,13,2023-02-06 02:00,80.12,0.28,16.99,Accessories,In-store,Not Returned,Medium,1041.56,VIP
269839,Wall Clock,43,2023-02-06 03:00,67.56,0.13,7.3,Accessories,In-store,Not Returned,Low,2905.08,VIP
582869,Headphones,27,2023-02-06 18:00,52.22,0.38,15.27,Accessories,In-store,Not Returned,Medium,1409.94,VIP
536211,Wireless Mouse,19,2023-02-07 03:00,74.83,0.29,27.7,Accessories,In-store,Not Returned,Low,1421.77,VIP
349380,Desk Lamp,44,2023-02-07 06:00,76.99,0.39,9.2,Accessories,In-store,Not Returned,High,3387.56,VIP
876716,White Mug,35,2023-02-07 19:00,92.49,0.25,26.58,Accessories,Online,Not Returned,High,3237.15,VIP
391190,Wireless Mouse,43,2023-02-07 23:00,59.81,0.27,25.49,Accessories,In-store,Not Returned,High,2571.83,VIP
206745,USB Cable,44,2023-02-08 18:00,56.27,0.48,14.46,Accessories,Online,Not Returned,Medium,2475.88,VIP
427460,Wireless Mouse,24,2023-02-08 19:00,57.71,0.34,6.56,Accessories,Online,Not Returned,Medium,1385.04,VIP
979877,Desk Lamp,18,2023-02-09 16:00,89.72,0.03,12.65,Accessories,Online,Not Returned,Low,1614.96,VIP
418149,USB Cable,48,2023-02-09 19:00,78.03,0.42,24.44,Accessories,In-store,Not Returned,Low,3745.44,VIP
762671,Office Chair,28,2023-02-10 05:00,60.43,0.2,28.16,Accessories,Online,Not Returned,Low,1692.04,VIP
501889,Blue Pen,28,2023-02-11 01:00,90.22,0.08,15.72,Accessories,Online,Not Returned,Low,2526.16,VIP
922590,Office Chair,35,2023-02-11 03:00,91.94,0.31,28.22,Accessories,Online,Not Returned,High,3217.9,VIP
187469,Backpack,25,2023-02-11 09:00,47.85,0.16,15.14,Accessories,In-store,Not Returned,High,1196.25,VIP
164636,Backpack,39,2023-02-11 15:00,46.23,0.45,8.75,Accessories,Online,Not Returned,Low,1802.97,VIP
317975,USB Cable,40,2023-02-11 22:00,96.9,0.24,21.03,Accessories,In-store,Not Returned,Low,3876.0,VIP
380967,Backpack,46,2023-02-12 06:00,38.94,0.0,17.12,Accessories,Online,Returned,Low,1791.2399999999998,VIP
125852,Blue Pen,29,2023-02-12 10:00,39.51,0.36,15.44,Accessories,Online,Not Returned,Low,1145.79,VIP
137535,USB Cable,43,2023-02-12 11:00,62.63,0.42,24.13,Accessories,Online,Not Returned,High,2693.09,VIP
544022,Wall Clock,28,2023-02-12 22:00,64.07,0.14,12.6,Accessories,In-store,Not Returned,Medium,1793.9599999999998,VIP
181118,Desk Lamp,31,2023-02-13 03:00,57.52,0.06,14.51,Accessories,In-store,Not Returned,Low,1783.12,VIP
930839,Desk Lamp,39,2023-02-13 08:00,45.7,0.01,7.1,Accessories,In-store,Not Returned,Medium,1782.3000000000002,VIP
835588,Desk Lamp,19,2023-02-13 21:00,60.24,0.01,23.63,Accessories,Online,Not Returned,Medium,1144.56,VIP
550968,White Mug,44,2023-02-14 00:00,72.9,0.45,10.8,Accessories,Online,Not Returned,Low,3207.6000000000004,VIP
148762,Backpack,49,2023-02-14 07:00,71.08,0.03,19.44,Accessories,Online,Not Returned,High,3482.92,VIP
417032,Office Chair,46,2023-02-14 16:00,32.8,0.26,19.63,Accessories,In-store,Returned,Medium,1508.8,VIP
430168,Wireless Mouse,35,2023-02-14 18:00,46.71,0.4,27.36,Accessories,Online,Not Returned,Low,1634.85,VIP
247483,USB Cable,23,2023-02-14 22:00,43.83,0.14,26.91,Accessories,Online,Not Returned,High,1008.09,VIP
173513,Office Chair,30,2023-02-15 04:00,48.58,0.07,16.11,Accessories,Online,Not Returned,Low,1457.4,VIP
828669,Headphones,35,2023-02-16 12:00,41.33,0.18,26.01,Accessories,In-store,Returned,Low,1446.55,VIP
332700,Backpack,33,2023-02-16 13:00,48.23,0.36,24.07,Accessories,In-store,Not Returned,Low,1591.59,VIP
620848,Desk Lamp,26,2023-02-17 19:00,92.11,0.12,17.95,Accessories,In-store,Not Returned,Medium,2394.86,VIP
102853,Office Chair,39,2023-02-17 20:00,35.04,0.13,22.12,Accessories,In-store,Not Returned,High,1366.56,VIP
577781,Blue Pen,39,2023-02-18 07:00,70.08,0.03,25.3,Accessories,In-store,Not Returned,High,2733.12,VIP
507558,Wall Clock,19,2023-02-18 09:00,75.4,0.06,26.89,Accessories,In-store,Not Returned,Low,1432.6,VIP
295333,White Mug,42,2023-02-18 12:00,70.38,0.19,26.17,Accessories,Online,Not Returned,Low,2955.96,VIP
359004,Office Chair,48,2023-02-18 13:00,32.88,0.05,16.22,Accessories,Online,Not Returned,High,1578.2400000000002,VIP
830158,Backpack,45,2023-02-18 16:00,92.69,0.19,18.87,Accessories,In-store,Not Returned,Medium,4171.05,VIP
194203,Wall Clock,20,2023-02-18 18:00,80.58,0.47,6.66,Accessories,Online,Returned,Medium,1611.6,VIP
854936,White Mug,13,2023-02-19 00:00,80.97,0.04,18.32,Accessories,Online,Not Returned,High,1052.61,VIP
525859,USB Cable,37,2023-02-19 08:00,97.52,0.12,14.43,Accessories,Online,Not Returned,Medium,3608.24,VIP
227390,USB Cable,32,2023-02-19 17:00,62.78,0.1,13.59,Accessories,In-store,Not Returned,Medium,2008.96,VIP
829462,Notebook,19,2023-02-20 04:00,76.49,0.16,16.42,Accessories,Online,Not Returned,High,1453.31,VIP
499256,T-shirt,38,2023-02-20 10:00,43.69,0.39,25.44,Accessories,In-store,Not Returned,Low,1660.2199999999998,VIP
692106,Desk Lamp,49,2023-02-21 07:00,93.68,0.32,12.74,Accessories,Online,Not Returned,Low,4590.320000000001,VIP
879558,White Mug,32,2023-02-21 14:00,93.8,0.39,10.33,Accessories,In-store,Not Returned,High,3001.6,VIP
878459,Notebook,23,2023-02-22 03:00,73.59,0.19,28.37,Accessories,In-store,Not Returned,Medium,1692.5700000000002,VIP
867111,Wall Clock,35,2023-02-22 13:00,70.07,0.26,23.26,Accessories,In-store,Not Returned,Medium,2452.45,VIP
102998,Headphones,40,2023-02-22 19:00,97.5,0.03,7.6,Accessories,Online,Not Returned,High,3900.0,VIP
902651,Backpack,34,2023-02-23 14:00,96.97,0.16,6.73,Accessories,In-store,Not Returned,Medium,3296.98,VIP
573119,Backpack,17,2023-02-23 16:00,72.59,0.09,16.51,Accessories,Online,Not Returned,High,1234.03,VIP
253016,Wall Clock,21,2023-02-24 00:00,53.48,0.4,24.67,Accessories,In-store,Not Returned,Low,1123.08,VIP
156690,White Mug,26,2023-02-24 08:00,65.63,0.35,29.89,Accessories,In-store,Not Returned,Medium,1706.38,VIP
845371,USB Cable,22,2023-02-24 09:00,75.18,0.46,15.65,Accessories,In-store,Not Returned,High,1653.96,VIP
218292,T-shirt,37,2023-02-25 01:00,76.32,0.08,5.27,Accessories,Online,Not Returned,Low,2823.84,VIP
412841,Backpack,25,2023-02-25 05:00,99.4,0.19,8.42,Accessories,Online,Not Returned,Low,2485.0,VIP
110272,Notebook,46,2023-02-25 07:00,73.53,0.23,12.19,Accessories,Online,Not Returned,Medium,3382.38,VIP
425053,Headphones,17,2023-02-25 22:00,91.8,0.46,12.66,Accessories,In-store,Not Returned,Low,1560.6,VIP
915799,Headphones,33,2023-02-25 23:00,36.03,0.33,23.05,Accessories,Online,Not Returned,Medium,1188.99,VIP
329810,Wall Clock,36,2023-02-27 08:00,98.27,0.08,16.12,Accessories,Online,Not Returned,Medium,3537.72,VIP
147907,Office Chair,30,2023-02-27 09:00,65.16,0.38,26.4,Accessories,Online,Returned,Medium,1954.8,VIP
911062,Notebook,18,2023-02-27 11:00,92.14,0.32,29.3,Accessories,In-store,Not Returned,Medium,1658.52,VIP
477925,Notebook,43,2023-02-28 07:00,35.4,0.05,23.58,Accessories,In-store,Not Returned,Medium,1522.2,VIP
429708,USB Cable,31,2023-02-28 19:00,33.55,0.04,15.2,Accessories,In-store,Not Returned,Low,1040.05,VIP
206330,Blue Pen,45,2023-03-01 08:00,87.22,0.46,5.7,Accessories,Online,Not Returned,Low,3924.9,VIP
843106,USB Cable,15,2023-03-01 23:00,94.45,0.24,15.79,Accessories,In-store,Not Returned,Medium,1416.75,VIP
380217,Backpack,30,2023-03-02 04:00,86.25,0.41,16.5,Accessories,Online,Not Returned,Medium,2587.5,VIP
119507,Backpack,41,2023-03-04 22:00,49.03,0.37,21.92,Accessories,In-store,Returned,Medium,2010.23,VIP
764576,Backpack,49,2023-03-05 20:00,36.56,0.17,18.12,Accessories,In-store,Not Returned,Medium,1791.44,VIP
877426,T-shirt,14,2023-03-08 02:00,77.06,0.01,8.64,Accessories,In-store,Not Returned,High,1078.84,VIP
559777,Backpack,49,2023-03-08 08:00,22.67,0.19,14.41,Accessories,Online,Not Returned,Medium,1110.8300000000002,VIP
786229,Backpack,45,2023-03-08 09:00,24.9,0.12,28.11,Accessories,Online,Returned,Low,1120.5,VIP
145938,T-shirt,39,2023-03-08 23:00,60.43,0.3,20.76,Accessories,In-store,Not Returned,Low,2356.77,VIP
587182,Headphones,36,2023-03-09 02:00,81.67,0.29,16.38,Accessories,Online,Not Returned,High,2940.12,VIP
808612,Office Chair,24,2023-03-09 06:00,77.58,0.49,20.24,Accessories,Online,Not Returned,High,1861.92,VIP
192862,T-shirt,38,2023-03-09 16:00,85.85,0.04,10.81,Accessories,In-store,Not Returned,Low,3262.3,VIP
822822,T-shirt,42,2023-03-10 03:00,75.07,0.48,17.8,Accessories,Online,Not Returned,Medium,3152.94,VIP
213174,Desk Lamp,19,2023-03-10 10:00,75.87,0.45,29.2,Accessories,Online,Not Returned,Medium,1441.5300000000002,VIP
195343,Notebook,34,2023-03-10 15:00,86.61,0.38,28.36,Accessories,In-store,Not Returned,Medium,2944.74,VIP
515334,Office Chair,29,2023-03-10 16:00,96.86,0.46,24.35,Accessories,In-store,Not Returned,Low,2808.94,VIP
583943,USB Cable,22,2023-03-10 22:00,67.99,0.2,12.24,Accessories,Online,Not Returned,Medium,1495.78,VIP
293399,Headphones,34,2023-03-11 13:00,38.45,0.36,18.76,Accessories,In-store,Not Returned,Medium,1307.3000000000002,VIP
324458,White Mug,23,2023-03-11 15:00,86.63,0.47,25.17,Accessories,In-store,Returned,Low,1992.49,VIP
873386,Desk Lamp,25,2023-03-11 16:00,49.81,0.08,29.06,Accessories,In-store,Not Returned,Low,1245.25,VIP
274039,Desk Lamp,29,2023-03-11 17:00,59.95,0.4,9.37,Accessories,In-store,Not Returned,Low,1738.5500000000002,VIP
784362,Wireless Mouse,32,2023-03-12 09:00,40.84,0.24,9.53,Accessories,Online,Not Returned,High,1306.88,VIP
698923,Headphones,39,2023-03-12 20:00,36.67,0.15,9.14,Accessories,In-store,Not Returned,Low,1430.13,VIP
800009,Backpack,35,2023-03-13 01:00,30.85,0.35,7.3,Accessories,In-store,Not Returned,Low,1079.75,VIP
870602,Blue Pen,44,2023-03-13 03:00,27.11,0.01,16.94,Accessories,In-store,Not Returned,High,1192.84,VIP
954194,Blue Pen,47,2023-03-13 09:00,89.51,0.02,7.3,Accessories,Online,Not Returned,High,4206.97,VIP
438582,Wireless Mouse,39,2023-03-13 14:00,46.23,0.1,27.56,Accessories,Online,Not Returned,High,1802.97,VIP
970699,White Mug,34,2023-03-13 16:00,89.24,0.14,15.9,Accessories,In-store,Not Returned,Medium,3034.16,VIP
781060,Headphones,18,2023-03-14 01:00,75.15,0.05,12.09,Accessories,Online,Not Returned,Low,1352.7,VIP
326713,Office Chair,-21,2023-03-14 21:00,-85.45,1.2029050490829007,,Accessories,In-store,Not Returned,Low,1794.45,VIP
703107,Backpack,30,2023-03-15 08:00,94.54,0.22,9.43,Accessories,Online,Not Returned,High,2836.2000000000003,VIP
576663,White Mug,33,2023-03-16 06:00,94.33,0.41,11.76,Accessories,In-store,Returned,Medium,3112.89,VIP
134623,T-shirt,29,2023-03-16 11:00,87.44,0.31,20.48,Accessories,In-store,Not Returned,Medium,2535.76,VIP
747377,Blue Pen,12,2023-03-16 16:00,92.22,0.19,14.62,Accessories,Online,Not Returned,High,1106.64,VIP
466754,Backpack,49,2023-03-17 06:00,87.83,0.48,6.42,Accessories,Online,Not Returned,Medium,4303.67,VIP
556427,Office Chair,26,2023-03-17 10:00,46.58,0.02,20.66,Accessories,Online,Not Returned,Medium,1211.08,VIP
685171,T-shirt,-33,2023-03-17 12:00,-74.95,1.1254653051484145,,Accessories,Online,Returned,Medium,2473.35,VIP
670100,Office Chair,17,2023-03-18 04:00,72.48,0.4,26.37,Accessories,In-store,Not Returned,Low,1232.16,VIP
746948,Backpack,49,2023-03-18 19:00,84.72,0.0,14.89,Accessories,Online,Not Returned,Low,4151.28,VIP
538824,Blue Pen,48,2023-03-19 00:00,97.85,0.13,13.69,Accessories,Online,Not Returned,High,4696.799999999999,VIP
539754,Notebook,40,2023-03-19 15:00,51.94,0.04,25.34,Accessories,In-store,Not Returned,Medium,2077.6,VIP
150650,Backpack,38,2023-03-19 20:00,30.15,0.24,7.6,Accessories,Online,Not Returned,Low,1145.7,VIP
821841,Wall Clock,37,2023-03-21 15:00,52.03,0.29,15.1,Accessories,In-store,Not Returned,Low,1925.11,VIP
585208,Backpack,30,2023-03-21 23:00,67.3,0.43,17.52,Accessories,In-store,Not Returned,High,2019.0,VIP
610798,Headphones,39,2023-03-22 16:00,35.49,0.27,25.92,Accessories,In-store,Not Returned,Low,1384.11,VIP
678764,Blue Pen,22,2023-03-22 20:00,63.88,0.04,28.77,Accessories,In-store,Not Returned,Low,1405.36,VIP
222537,Backpack,17,2023-03-22 23:00,69.09,0.28,25.4,Accessories,Online,Not Returned,Medium,1174.53,VIP
868595,T-shirt,41,2023-03-23 07:00,38.35,0.14,23.88,Accessories,Online,Not Returned,Medium,1572.35,VIP
768234,Desk Lamp,16,2023-03-23 23:00,90.09,0.09,21.95,Accessories,Online,Not Returned,Medium,1441.44,VIP
539425,Backpack,42,2023-03-24 02:00,66.56,0.39,13.88,Accessories,In-store,Not Returned,Low,2795.52,VIP
130267,Headphones,37,2023-03-24 17:00,68.85,0.1,15.62,Accessories,Online,Not Returned,Low,2547.45,VIP
714427,Notebook,17,2023-03-24 21:00,84.37,0.08,10.62,Accessories,Online,Not Returned,Medium,1434.29,VIP
515563,T-shirt,36,2023-03-25 06:00,87.76,0.45,19.21,Accessories,Online,Not Returned,High,3159.36,VIP
390349,Wall Clock,22,2023-03-25 11:00,62.65,0.13,22.57,Accessories,Online,Not Returned,High,1378.3,VIP
275926,Backpack,23,2023-03-25 21:00,80.42,0.3,13.25,Accessories,Online,Not Returned,Medium,1849.66,VIP
621827,Backpack,45,2023-03-26 14:00,66.58,0.46,27.47,Accessories,Online,Not Returned,High,2996.1,VIP
441016,Backpack,33,2023-03-27 03:00,72.02,0.45,14.3,Accessories,In-store,Not Returned,Medium,2376.66,VIP
982982,USB Cable,44,2023-03-27 10:00,72.3,0.44,20.24,Accessories,In-store,Not Returned,High,3181.2,VIP
650880,White Mug,31,2023-03-28 07:00,86.39,0.05,6.29,Accessories,Online,Not Returned,High,2678.09,VIP
337685,White Mug,18,2023-03-28 08:00,80.0,0.31,29.9,Accessories,In-store,Not Returned,Medium,1440.0,VIP
647327,Wireless Mouse,25,2023-03-28 09:00,46.3,0.13,16.73,Accessories,Online,Not Returned,High,1157.5,VIP
455698,Notebook,47,2023-03-29 14:00,83.81,0.29,24.18,Accessories,In-store,Not Returned,Medium,3939.07,VIP
438233,White Mug,36,2023-03-29 17:00,59.83,0.04,22.66,Accessories,Online,Not Returned,Low,2153.88,VIP
186184,T-shirt,42,2023-03-29 21:00,45.75,0.09,21.3,Accessories,In-store,Not Returned,Medium,1921.5,VIP
386965,Desk Lamp,37,2023-03-29 23:00,41.55,0.29,28.73,Accessories,Online,Not Returned,Medium,1537.35,VIP
218502,Backpack,16,2023-03-30 11:00,84.47,0.35,26.69,Accessories,In-store,Not Returned,High,1351.52,VIP
435108,USB Cable,20,2023-03-31 04:00,92.78,0.4,9.68,Accessories,Online,Not Returned,High,1855.6,VIP
563656,Desk Lamp,27,2023-03-31 05:00,83.31,0.08,5.76,Accessories,In-store,Not Returned,Medium,2249.37,VIP
605071,White Mug,17,2023-03-31 07:00,67.96,0.29,13.72,Accessories,In-store,Not Returned,Medium,1155.32,VIP
153380,Blue Pen,47,2023-03-31 13:00,26.07,0.3,26.43,Accessories,In-store,Not Returned,High,1225.29,VIP
483329,USB Cable,36,2023-03-31 23:00,32.91,0.26,13.02,Accessories,In-store,Not Returned,Medium,1184.7599999999998,VIP
930705,Headphones,19,2023-04-01 06:00,88.68,0.36,25.57,Accessories,In-store,Not Returned,Low,1684.92,VIP
369024,Wall Clock,24,2023-04-01 15:00,66.08,0.32,15.68,Accessories,Online,Not Returned,Medium,1585.92,VIP
628010,Desk Lamp,42,2023-04-01 23:00,35.51,0.07,24.35,Accessories,Online,Not Returned,Medium,1491.4199999999998,VIP
874440,Wall Clock,26,2023-04-02 02:00,63.63,0.35,9.77,Accessories,In-store,Not Returned,Medium,1654.38,VIP
115565,Desk Lamp,13,2023-04-02 17:00,80.43,0.29,28.89,Accessories,In-store,Not Returned,Medium,1045.59,VIP
162146,Blue Pen,45,2023-04-04 01:00,69.81,0.17,14.52,Accessories,In-store,Not Returned,High,3141.4500000000003,VIP
109705,White Mug,32,2023-04-04 04:00,73.96,0.12,18.04,Accessories,Online,Returned,Low,2366.72,VIP
592426,USB Cable,41,2023-04-05 04:00,59.78,0.43,11.87,Accessories,Online,Not Returned,Medium,2450.98,VIP
692247,T-shirt,33,2023-04-05 18:00,54.42,0.25,13.84,Accessories,Online,Not Returned,Low,1795.86,VIP
148555,Backpack,44,2023-04-06 00:00,53.78,0.03,28.54,Accessories,Online,Not Returned,Low,2366.32,VIP
222082,White Mug,29,2023-04-06 06:00,98.39,0.26,27.71,Accessories,Online,Not Returned,Low,2853.31,VIP
322261,White Mug,46,2023-04-06 11:00,99.65,0.14,17.68,Accessories,Online,Not Returned,Low,4583.900000000001,VIP
106714,Headphones,43,2023-04-07 02:00,80.48,0.1,5.71,Accessories,Online,Not Returned,Low,3460.6400000000003,VIP
515367,Wireless Mouse,-25,2023-04-07 20:00,-64.27,1.693828259541811,,Accessories,Online,Not Returned,High,1606.75,VIP
306051,Blue Pen,39,2023-04-08 03:00,96.82,0.46,6.96,Accessories,In-store,Not Returned,Medium,3775.98,VIP
887258,Notebook,37,2023-04-08 17:00,90.94,0.2,9.0,Accessories,Online,Returned,Low,3364.78,VIP
902838,Headphones,45,2023-04-09 10:00,60.35,0.05,29.29,Accessories,In-store,Not Returned,Medium,2715.75,VIP
518698,T-shirt,24,2023-04-10 03:00,82.8,0.31,24.52,Accessories,Online,Not Returned,High,1987.2,VIP
844984,Headphones,48,2023-04-11 00:00,89.23,0.02,16.96,Accessories,Online,Not Returned,Medium,4283.04,VIP
451362,Desk Lamp,36,2023-04-11 04:00,42.86,0.07,12.33,Accessories,Online,Not Returned,High,1542.96,VIP
231086,Wireless Mouse,20,2023-04-11 17:00,64.87,0.46,23.04,Accessories,Online,Not Returned,High,1297.4,VIP
531083,Desk Lamp,29,2023-04-11 19:00,50.54,0.19,15.7,Accessories,In-store,Not Returned,Medium,1465.66,VIP
681539,Headphones,40,2023-04-11 21:00,52.52,0.14,17.71,Accessories,Online,Not Returned,High,2100.8,VIP
221497,T-shirt,45,2023-04-12 14:00,24.84,0.3,20.36,Accessories,Online,Not Returned,High,1117.8,VIP
967493,White Mug,47,2023-04-12 20:00,23.44,0.08,14.55,Accessories,In-store,Not Returned,High,1101.68,VIP
215729,Backpack,44,2023-04-13 19:00,83.48,0.18,20.44,Accessories,Online,Not Returned,Low,3673.12,VIP
688334,Blue Pen,16,2023-04-14 03:00,75.03,0.15,7.17,Accessories,In-store,Not Returned,Medium,1200.48,VIP
217957,Wall Clock,32,2023-04-14 13:00,39.53,0.39,23.96,Accessories,Online,Not Returned,High,1264.96,VIP
104708,USB Cable,31,2023-04-14 23:00,77.36,0.04,18.94,Accessories,In-store,Not Returned,Medium,2398.16,VIP
105351,Blue Pen,25,2023-04-15 06:00,59.79,0.41,6.57,Accessories,In-store,Not Returned,Low,1494.75,VIP
620751,Headphones,29,2023-04-15 13:00,59.94,0.09,24.07,Accessories,Online,Not Returned,High,1738.26,VIP
420838,Wall Clock,22,2023-04-16 20:00,93.3,0.43,16.19,Accessories,Online,Not Returned,Medium,2052.6,VIP
635632,Blue Pen,32,2023-04-17 08:00,66.9,0.47,11.32,Accessories,Online,Returned,High,2140.8,VIP
144619,Headphones,48,2023-04-17 10:00,90.52,0.11,13.51,Accessories,Online,Not Returned,Medium,4344.96,VIP
894780,Wall Clock,23,2023-04-17 20:00,96.66,0.16,8.19,Accessories,Online,Not Returned,Medium,2223.18,VIP
896399,Blue Pen,32,2023-04-18 16:00,65.01,0.02,5.28,Accessories,Online,Not Returned,High,2080.32,VIP
936232,Wall Clock,42,2023-04-19 06:00,51.94,0.2,5.63,Accessories,Online,Not Returned,Medium,2181.48,VIP
681131,Wall Clock,33,2023-04-19 19:00,39.16,0.01,13.59,Accessories,In-store,Not Returned,High,1292.28,VIP
839937,Notebook,26,2023-04-19 23:00,68.12,0.06,10.14,Accessories,Online,Not Returned,Low,1771.12,VIP
446415,White Mug,39,2023-04-20 03:00,63.14,0.45,24.67,Accessories,In-store,Not Returned,Low,2462.46,VIP
475631,T-shirt,39,2023-04-20 06:00,80.89,0.04,25.52,Accessories,In-store,Not Returned,High,3154.71,VIP
630942,Wireless Mouse,46,2023-04-20 18:00,46.29,0.22,22.06,Accessories,In-store,Not Returned,Medium,2129.34,VIP
276559,T-shirt,15,2023-04-21 10:00,74.14,0.36,24.13,Accessories,In-store,Not Returned,Medium,1112.1,VIP
824036,Wireless Mouse,47,2023-04-21 11:00,27.42,0.31,12.49,Accessories,In-store,Not Returned,Medium,1288.74,VIP
495803,Headphones,38,2023-04-21 13:00,32.49,0.26,24.39,Accessories,Online,Not Returned,Medium,1234.62,VIP
788086,Blue Pen,45,2023-04-21 17:00,82.87,0.46,8.95,Accessories,In-store,Not Returned,Low,3729.15,VIP
825900,Office Chair,32,2023-04-21 18:00,31.81,0.4,20.73,Accessories,In-store,Not Returned,Medium,1017.92,VIP
966269,White Mug,32,2023-04-21 19:00,74.64,0.26,8.02,Accessories,In-store,Not Returned,Medium,2388.48,VIP
166573,Notebook,31,2023-04-22 07:00,72.38,0.4,9.34,Accessories,In-store,Not Returned,Medium,2243.78,VIP
152838,Headphones,47,2023-04-22 17:00,75.72,0.01,8.29,Accessories,In-store,Not Returned,Medium,3558.84,VIP
483703,Backpack,41,2023-04-22 23:00,91.46,0.27,29.08,Accessories,Online,Not Returned,Low,3749.86,VIP
732338,USB Cable,34,2023-04-23 07:00,42.27,0.2,18.36,Accessories,Online,Not Returned,High,1437.18,VIP
420558,White Mug,45,2023-04-24 01:00,63.12,0.1,8.77,Accessories,Online,Not Returned,High,2840.4,VIP
112202,T-shirt,44,2023-04-24 06:00,65.52,0.08,22.47,Accessories,In-store,Not Returned,Low,2882.88,VIP
785644,White Mug,22,2023-04-25 14:00,93.6,0.23,10.54,Accessories,In-store,Not Returned,High,2059.2,VIP
945242,White Mug,31,2023-04-26 14:00,36.22,0.29,24.16,Accessories,Online,Not Returned,Low,1122.82,VIP
766477,Backpack,30,2023-04-26 19:00,93.98,0.41,13.53,Accessories,In-store,Not Returned,Medium,2819.4,VIP
983951,Headphones,48,2023-04-27 09:00,93.97,0.17,18.97,Accessories,In-store,Not Returned,Medium,4510.56,VIP
209337,Backpack,18,2023-04-27 13:00,91.93,0.06,22.52,Accessories,Online,Not Returned,Low,1654.7400000000002,VIP
277367,Headphones,-18,2023-04-27 22:00,-89.71,1.2161242275649584,,Accessories,Online,Not Returned,Medium,1614.78,VIP
726305,Headphones,39,2023-04-28 04:00,92.72,0.04,17.3,Accessories,Online,Not Returned,High,3616.08,VIP
631873,Backpack,35,2023-04-28 06:00,92.06,0.42,13.44,Accessories,Online,Not Returned,Low,3222.1,VIP
708852,White Mug,33,2023-04-29 00:00,60.1,0.37,25.01,Accessories,In-store,Not Returned,Medium,1983.3,VIP
258340,Notebook,43,2023-04-29 19:00,79.91,0.39,21.05,Accessories,In-store,Not Returned,Medium,3436.13,VIP
371102,Desk Lamp,-28,2023-04-29 21:00,-62.92,1.625637170191816,,Accessories,Online,Not Returned,Low,1761.76,VIP
394306,Wall Clock,16,2023-04-30 00:00,77.69,0.44,24.93,Accessories,Online,Not Returned,High,1243.04,VIP
265961,USB Cable,48,2023-04-30 02:00,25.38,0.05,17.65,Accessories,In-store,Not Returned,Low,1218.24,VIP
701109,T-shirt,42,2023-04-30 09:00,77.77,0.5,21.66,Accessories,In-store,Not Returned,High,3266.34,VIP
