user_id,variant,impression,click,purchase,revenue,country,device
101071,1,1,0.0,0.0,0.0,DE,mobile
101072,0,1,0.0,0.0,0.0,ES,mobile
101073,1,1,0.0,0.0,0.0,FR,desktop
101074,0,3,0.0,0.0,0.0,UK,mobile
101075,1,3,0.0,0.0,0.0,FR,desktop
101076,1,1,0.0,0.0,0.0,FR,mobile
101077,0,2,1.0,1.0,40899.28,DE,mobile
101078,0,1,0.0,0.0,0.0,FR,mobile
101079,1,3,1.0,1.0,35709.25,ES,desktop
101080,1,1,0.0,0.0,0.0,UK,mobile
101081,1,1,0.0,0.0,0.0,UK,mobile
101082,1,2,0.0,0.0,0.0,FR,mobile
101083,1,2,0.0,0.0,0.0,UK,mobile
101084,1,2,0.0,0.0,0.0,UK,mobile
101085,0,1,0.0,0.0,0.0,UK,mobile
101086,0,1,0.0,0.0,0.0,UK,mobile
101087,0,1,0.0,0.0,0.0,UK,mobile
101088,1,2,0.0,0.0,0.0,ES,desktop
101089,0,1,0.0,0.0,0.0,UK,mobile
101090,1,2,1.0,1.0,58955.98,DE,mobile
101091,1,1,0.0,0.0,0.0,DE,mobile
101092,1,3,0.0,0.0,0.0,ES,desktop
101093,0,1,0.0,0.0,0.0,UK,mobile
101094,1,3,1.0,1.0,44529.93,ES,mobile
101095,0,2,1.0,0.0,0.0,FR,mobile
101096,1,1,0.0,0.0,0.0,FR,mobile
101097,1,1,1.0,0.0,0.0,FR,mobile
101098,0,2,0.0,0.0,0.0,DE,desktop
101099,1,1,0.0,0.0,0.0,UK,desktop
101100,0,1,0.0,0.0,0.0,DE,mobile
101101,0,2,1.0,0.0,0.0,FR,mobile
101102,0,1,0.0,0.0,0.0,DE,mobile
101103,0,1,0.0,0.0,0.0,ES,mobile
101104,1,1,0.0,0.0,0.0,UK,mobile
101105,0,2,1.0,0.0,0.0,ES,mobile
101106,0,2,1.0,0.0,0.0,UK,desktop
101107,0,3,0.0,0.0,0.0,UK,mobile
101108,0,1,1.0,0.0,0.0,UK,mobile
101109,1,1,0.0,0.0,0.0,UK,mobile
101110,0,3,1.0,1.0,67685.07,FR,mobile
101111,0,3,1.0,0.0,0.0,UK,mobile
101112,1,2,0.0,0.0,0.0,UK,desktop
101113,0,1,0.0,0.0,0.0,ES,mobile
101114,1,1,1.0,0.0,0.0,DE,desktop
101115,1,2,0.0,0.0,0.0,DE,desktop
101116,1,1,0.0,0.0,0.0,ES,desktop
101117,1,1,0.0,0.0,0.0,DE,mobile
101118,1,2,0.0,0.0,0.0,UK,mobile
101119,0,1,0.0,0.0,0.0,UK,mobile
101120,1,1,0.0,0.0,0.0,DE,mobile
101121,0,3,0.0,0.0,0.0,UK,mobile
101122,1,1,0.0,0.0,0.0,DE,desktop
101123,1,2,0.0,0.0,0.0,UK,mobile
101124,0,1,0.0,0.0,0.0,UK,mobile
101125,1,2,1.0,1.0,31555.39,FR,mobile
101126,1,3,1.0,0.0,0.0,FR,mobile
101127,0,3,1.0,0.0,0.0,FR,mobile
101128,1,2,0.0,0.0,0.0,DE,desktop
101129,1,1,1.0,0.0,0.0,UK,desktop
101130,0,2,2.0,1.0,33447.22,UK,desktop
101131,0,2,2.0,0.0,0.0,ES,desktop
101132,0,1,0.0,0.0,0.0,DE,desktop
101133,0,3,0.0,0.0,0.0,UK,mobile
101134,1,2,0.0,0.0,0.0,DE,desktop
101135,0,3,1.0,0.0,0.0,UK,mobile
101136,1,1,1.0,1.0,33007.11,FR,mobile
101137,0,2,0.0,0.0,0.0,UK,desktop
101138,1,1,0.0,0.0,0.0,DE,mobile
101139,0,1,0.0,0.0,0.0,DE,mobile
101140,0,3,1.0,0.0,0.0,UK,mobile
101141,1,1,0.0,0.0,0.0,ES,mobile
101142,0,2,0.0,0.0,0.0,UK,desktop
101143,0,2,1.0,0.0,0.0,UK,mobile
101144,1,3,0.0,0.0,0.0,UK,mobile
101145,1,3,2.0,0.0,0.0,UK,mobile
101146,0,2,0.0,0.0,0.0,UK,mobile
101147,1,2,0.0,0.0,0.0,FR,desktop
101148,0,2,0.0,0.0,0.0,DE,mobile
101149,0,1,0.0,0.0,0.0,FR,mobile
101150,1,3,1.0,0.0,0.0,UK,desktop
101151,1,1,0.0,0.0,0.0,UK,tablet
101152,0,1,0.0,0.0,0.0,UK,desktop
101153,1,1,0.0,0.0,0.0,UK,desktop
101154,0,2,1.0,0.0,0.0,DE,mobile
101155,1,1,0.0,0.0,0.0,UK,mobile
101156,1,3,2.0,1.0,33577.07,DE,mobile
101157,0,1,0.0,0.0,0.0,ES,desktop
101158,0,2,0.0,0.0,0.0,FR,mobile
101159,1,3,0.0,0.0,0.0,DE,mobile
101160,1,1,0.0,0.0,0.0,FR,mobile
101161,0,1,1.0,0.0,0.0,FR,mobile
101162,1,1,0.0,0.0,0.0,FR,mobile
101163,1,3,1.0,0.0,0.0,FR,tablet
101164,1,3,0.0,0.0,0.0,UK,mobile
101165,1,1,0.0,0.0,0.0,UK,desktop
101166,1,3,1.0,1.0,28970.29,UK,desktop
101167,1,2,0.0,0.0,0.0,FR,mobile
101168,1,2,1.0,1.0,47020.35,UK,mobile
101169,0,3,1.0,0.0,0.0,ES,mobile
101170,1,2,0.0,0.0,0.0,DE,mobile
101171,0,1,0.0,0.0,0.0,UK,desktop
101172,0,2,0.0,0.0,0.0,UK,mobile
101173,1,1,0.0,0.0,0.0,ES,mobile
101174,1,2,1.0,0.0,0.0,DE,mobile
101175,1,2,1.0,0.0,0.0,DE,tablet
101176,1,2,0.0,0.0,0.0,UK,desktop
101177,0,1,0.0,0.0,0.0,UK,desktop
101178,1,2,0.0,0.0,0.0,UK,desktop
101179,1,2,1.0,0.0,0.0,UK,mobile
101180,0,2,1.0,0.0,0.0,DE,desktop
101181,1,2,1.0,0.0,0.0,DE,mobile
101182,1,1,0.0,0.0,0.0,FR,desktop
101183,0,2,1.0,0.0,0.0,ES,desktop
101184,1,1,0.0,0.0,0.0,FR,mobile
101185,1,3,0.0,0.0,0.0,FR,desktop
101186,1,2,0.0,0.0,0.0,UK,desktop
101187,1,1,0.0,0.0,0.0,ES,mobile
101188,0,2,1.0,0.0,0.0,UK,desktop
101189,1,1,0.0,0.0,0.0,ES,mobile
101190,1,2,0.0,0.0,0.0,DE,mobile
101191,0,3,0.0,0.0,0.0,UK,mobile
101192,0,1,1.0,1.0,34729.52,FR,mobile
101193,0,1,1.0,0.0,0.0,ES,tablet
101194,1,2,0.0,0.0,0.0,FR,desktop
101195,1,2,0.0,0.0,0.0,ES,desktop
101196,1,1,0.0,0.0,0.0,ES,mobile
101197,0,1,0.0,0.0,0.0,UK,desktop
101198,1,2,0.0,0.0,0.0,UK,mobile
101199,0,1,0.0,0.0,0.0,ES,desktop
101200,1,1,0.0,0.0,0.0,DE,mobile
101201,0,1,0.0,0.0,0.0,UK,mobile
101202,1,3,1.0,0.0,0.0,UK,desktop
101203,1,3,0.0,0.0,0.0,FR,mobile
101204,0,1,0.0,0.0,0.0,ES,mobile
101205,0,1,1.0,0.0,0.0,DE,mobile
101206,1,3,0.0,0.0,0.0,DE,mobile
101207,0,1,0.0,0.0,0.0,UK,mobile
101208,1,1,0.0,0.0,0.0,UK,mobile
101209,1,2,0.0,0.0,0.0,ES,mobile
101210,1,3,1.0,1.0,37414.61,UK,mobile
101211,0,1,1.0,0.0,0.0,UK,desktop
101212,0,2,2.0,0.0,0.0,UK,mobile
101213,0,2,1.0,0.0,0.0,DE,tablet
101214,1,2,0.0,0.0,0.0,ES,desktop
101215,0,1,1.0,0.0,0.0,UK,mobile
101216,0,1,1.0,0.0,0.0,FR,desktop
101217,0,2,0.0,0.0,0.0,FR,desktop
101218,0,2,0.0,0.0,0.0,ES,tablet
101219,0,1,0.0,0.0,0.0,UK,mobile
101220,0,1,0.0,0.0,0.0,FR,mobile
101221,0,2,1.0,1.0,21765.19,UK,desktop
101222,1,1,0.0,0.0,0.0,ES,desktop
101223,1,1,0.0,0.0,0.0,FR,desktop
101224,1,1,0.0,0.0,0.0,UK,mobile
101225,1,1,0.0,0.0,0.0,FR,desktop
101226,1,3,0.0,0.0,0.0,DE,tablet
101227,1,2,1.0,0.0,0.0,UK,mobile
101228,1,2,2.0,1.0,41173.51,ES,mobile
101229,0,1,0.0,0.0,0.0,UK,mobile
101230,1,1,0.0,0.0,0.0,FR,desktop
101231,0,1,0.0,0.0,0.0,UK,desktop
101232,0,2,0.0,0.0,0.0,DE,desktop
101233,1,1,0.0,0.0,0.0,UK,mobile
101234,0,3,1.0,0.0,0.0,ES,mobile
101235,1,3,1.0,1.0,32170.54,DE,mobile
101236,1,2,1.0,0.0,0.0,FR,mobile
101237,1,3,1.0,0.0,0.0,DE,desktop
101238,0,1,0.0,0.0,0.0,DE,tablet
101239,0,2,1.0,0.0,0.0,UK,tablet
101240,0,2,0.0,0.0,0.0,UK,tablet
101241,0,3,1.0,0.0,0.0,ES,mobile
101242,0,1,1.0,0.0,0.0,UK,mobile
101243,1,1,0.0,0.0,0.0,DE,desktop
101244,0,3,2.0,0.0,0.0,ES,tablet
101245,1,2,1.0,1.0,57980.79,UK,mobile
101246,1,1,0.0,0.0,0.0,DE,mobile
101247,0,3,2.0,1.0,36605.72,FR,mobile
101248,1,1,0.0,0.0,0.0,FR,mobile
101249,0,1,1.0,0.0,0.0,UK,mobile
101250,0,1,0.0,0.0,0.0,UK,mobile
101251,1,3,0.0,0.0,0.0,DE,mobile
101252,0,2,0.0,0.0,0.0,DE,mobile
101253,0,1,1.0,0.0,0.0,DE,desktop
101254,0,2,0.0,0.0,0.0,FR,mobile
101255,1,3,0.0,0.0,0.0,UK,desktop
101256,1,3,0.0,0.0,0.0,DE,desktop
101257,0,1,0.0,0.0,0.0,UK,desktop
101258,1,2,0.0,0.0,0.0,ES,mobile
101259,0,1,1.0,0.0,0.0,DE,tablet
101260,1,3,0.0,0.0,0.0,DE,mobile
101261,1,1,0.0,0.0,0.0,ES,tablet
101262,0,1,0.0,0.0,0.0,UK,desktop
101263,0,1,0.0,0.0,0.0,DE,mobile
101264,0,1,0.0,0.0,0.0,UK,mobile
101265,1,3,1.0,1.0,35832.58,ES,mobile
101266,1,2,1.0,0.0,0.0,UK,mobile
101267,1,1,1.0,0.0,0.0,DE,mobile
101268,1,2,0.0,0.0,0.0,ES,mobile
101269,0,3,0.0,0.0,0.0,UK,mobile
101270,0,1,1.0,0.0,0.0,UK,mobile
101271,1,2,0.0,0.0,0.0,DE,mobile
101272,1,2,0.0,0.0,0.0,FR,mobile
101273,0,2,1.0,0.0,0.0,UK,mobile
101274,1,2,0.0,0.0,0.0,UK,mobile
101275,0,3,1.0,1.0,45429.11,UK,mobile
101276,1,2,0.0,0.0,0.0,ES,mobile
101277,1,1,1.0,1.0,56273.35,FR,desktop
101278,1,1,0.0,0.0,0.0,UK,mobile
101279,1,1,1.0,0.0,0.0,UK,mobile
101280,0,2,1.0,0.0,0.0,UK,mobile
101281,1,1,0.0,0.0,0.0,UK,desktop
101282,0,3,1.0,0.0,0.0,UK,desktop
101283,1,3,2.0,0.0,0.0,UK,desktop
101284,0,1,0.0,0.0,0.0,UK,desktop
101285,0,1,1.0,0.0,0.0,DE,mobile
101286,1,3,0.0,0.0,0.0,UK,mobile
101287,1,1,1.0,1.0,44194.0,FR,mobile
101288,0,1,0.0,0.0,0.0,FR,tablet
101289,1,1,1.0,1.0,38812.9,FR,desktop
101290,1,1,0.0,0.0,0.0,DE,desktop
101291,1,3,0.0,0.0,0.0,FR,mobile
101292,0,1,1.0,0.0,0.0,ES,desktop
101293,0,1,0.0,0.0,0.0,DE,mobile
101294,0,1,1.0,0.0,0.0,FR,mobile
101295,1,2,0.0,0.0,0.0,DE,mobile
101296,1,1,0.0,0.0,0.0,FR,mobile
101297,1,1,0.0,0.0,0.0,UK,mobile
101298,1,1,0.0,0.0,0.0,UK,desktop
101299,0,1,0.0,0.0,0.0,UK,mobile
101300,0,1,0.0,0.0,0.0,ES,mobile
101301,0,1,0.0,0.0,0.0,DE,mobile
101302,1,1,1.0,0.0,0.0,ES,mobile
101303,0,1,0.0,0.0,0.0,FR,desktop
101304,0,2,1.0,0.0,0.0,FR,desktop
101305,1,1,0.0,0.0,0.0,UK,desktop
101306,0,1,0.0,0.0,0.0,DE,desktop
101307,0,3,0.0,0.0,0.0,FR,desktop
101308,0,1,0.0,0.0,0.0,ES,mobile
101309,0,3,0.0,0.0,0.0,UK,desktop
101310,1,2,1.0,1.0,1000.0,FR,mobile
101311,0,1,0.0,0.0,0.0,DE,mobile
101312,0,2,0.0,0.0,0.0,FR,mobile
101313,0,2,0.0,0.0,0.0,FR,desktop
101314,1,2,1.0,0.0,0.0,DE,desktop
101315,1,2,1.0,0.0,0.0,UK,mobile
101316,0,1,0.0,0.0,0.0,DE,desktop
101317,0,1,1.0,0.0,0.0,FR,desktop
101318,0,1,1.0,0.0,0.0,ES,mobile
101319,1,2,1.0,0.0,0.0,DE,mobile
101320,0,1,0.0,0.0,0.0,UK,desktop
101321,0,2,1.0,0.0,0.0,UK,mobile
101322,0,1,0.0,0.0,0.0,ES,desktop
101323,1,2,0.0,0.0,0.0,FR,mobile
101324,0,1,1.0,0.0,0.0,ES,mobile
101325,1,2,0.0,0.0,0.0,UK,desktop
101326,1,1,0.0,0.0,0.0,FR,desktop
101327,0,1,0.0,0.0,0.0,DE,desktop
101328,1,1,0.0,0.0,0.0,ES,desktop
101329,0,1,0.0,0.0,0.0,UK,desktop
101330,1,1,0.0,0.0,0.0,DE,desktop
101331,1,2,0.0,0.0,0.0,FR,mobile
101332,0,1,1.0,1.0,51233.57,UK,mobile
101333,0,2,0.0,0.0,0.0,DE,mobile
101334,1,1,0.0,0.0,0.0,DE,desktop
101335,1,1,0.0,0.0,0.0,ES,mobile
101336,1,1,0.0,0.0,0.0,FR,mobile
101337,1,1,0.0,0.0,0.0,UK,mobile
101338,1,2,0.0,0.0,0.0,UK,desktop
101339,0,1,1.0,0.0,0.0,UK,desktop
101340,1,2,1.0,1.0,5165.07,UK,mobile
101341,0,1,0.0,0.0,0.0,DE,desktop
101342,0,2,0.0,0.0,0.0,UK,mobile
101343,1,2,1.0,0.0,0.0,ES,mobile
101344,0,1,0.0,0.0,0.0,ES,desktop
101345,1,1,0.0,0.0,0.0,FR,mobile
101346,1,1,0.0,0.0,0.0,ES,tablet
101347,1,1,1.0,0.0,0.0,DE,mobile
101348,0,2,0.0,0.0,0.0,FR,mobile
101349,0,2,0.0,0.0,0.0,UK,desktop
101350,1,1,0.0,0.0,0.0,FR,mobile
101351,0,1,0.0,0.0,0.0,FR,tablet
101352,1,1,0.0,0.0,0.0,ES,tablet
101353,1,1,1.0,0.0,0.0,FR,mobile
101354,1,2,1.0,0.0,0.0,ES,mobile
101355,1,1,0.0,0.0,0.0,DE,mobile
101356,1,1,1.0,0.0,0.0,UK,mobile
101357,1,1,0.0,0.0,0.0,ES,mobile
101358,1,1,0.0,0.0,0.0,FR,mobile
101359,1,1,0.0,0.0,0.0,UK,mobile
101360,1,1,0.0,0.0,0.0,DE,mobile
101361,0,2,0.0,0.0,0.0,UK,tablet
101362,0,1,0.0,0.0,0.0,FR,desktop
101363,0,2,0.0,0.0,0.0,FR,desktop
101364,0,2,0.0,0.0,0.0,UK,mobile
101365,0,2,0.0,0.0,0.0,ES,desktop
101366,1,3,1.0,1.0,21513.68,FR,mobile
101367,0,1,0.0,0.0,0.0,UK,desktop
101368,0,2,1.0,1.0,21410.09,FR,tablet
101369,1,1,0.0,0.0,0.0,ES,mobile
101370,0,2,0.0,0.0,0.0,UK,desktop
101371,0,3,1.0,0.0,0.0,UK,desktop
101372,1,3,2.0,0.0,0.0,UK,desktop
101373,1,1,0.0,0.0,0.0,UK,desktop
101374,0,2,0.0,0.0,0.0,DE,mobile
101375,0,2,0.0,0.0,0.0,DE,mobile
101376,1,1,1.0,0.0,0.0,UK,mobile
101377,1,2,2.0,0.0,0.0,DE,desktop
101378,1,1,0.0,0.0,0.0,UK,mobile
101379,0,1,0.0,0.0,0.0,ES,desktop
101380,0,1,0.0,0.0,0.0,ES,mobile
101381,0,3,1.0,1.0,35167.18,UK,mobile
101382,0,2,0.0,0.0,0.0,ES,mobile
101383,1,2,0.0,0.0,0.0,DE,desktop
101384,1,3,0.0,0.0,0.0,UK,mobile
101385,1,1,0.0,0.0,0.0,UK,mobile
101386,1,1,0.0,0.0,0.0,FR,mobile
101387,0,1,0.0,0.0,0.0,DE,mobile
101388,1,2,0.0,0.0,0.0,ES,mobile
101389,0,2,1.0,0.0,0.0,DE,desktop
101390,0,1,1.0,0.0,0.0,ES,mobile
101391,0,1,0.0,0.0,0.0,FR,mobile
101392,1,2,0.0,0.0,0.0,DE,desktop
101393,1,2,0.0,0.0,0.0,DE,tablet
101394,0,2,1.0,1.0,26519.1,UK,mobile
101395,1,2,1.0,0.0,0.0,FR,mobile
101396,0,3,1.0,0.0,0.0,DE,desktop
101397,1,3,1.0,0.0,0.0,UK,tablet
101398,0,1,0.0,0.0,0.0,DE,desktop
101399,0,3,0.0,0.0,0.0,UK,mobile
101400,1,1,0.0,0.0,0.0,FR,mobile
101401,0,1,0.0,0.0,0.0,DE,desktop
101402,0,3,0.0,0.0,0.0,UK,mobile
101403,0,2,0.0,0.0,0.0,UK,mobile
101404,0,1,0.0,0.0,0.0,UK,desktop
101405,0,1,0.0,0.0,0.0,ES,desktop
101406,0,2,0.0,0.0,0.0,UK,mobile
101407,1,3,1.0,0.0,0.0,ES,desktop
101408,1,2,1.0,0.0,0.0,UK,mobile
101409,0,3,0.0,0.0,0.0,ES,mobile
101410,0,3,0.0,0.0,0.0,ES,desktop
101411,0,2,1.0,0.0,0.0,FR,mobile
101412,0,1,0.0,0.0,0.0,FR,mobile
101413,1,2,1.0,0.0,0.0,FR,tablet
101414,0,1,0.0,0.0,0.0,FR,mobile
101415,1,3,0.0,0.0,0.0,UK,mobile
101416,1,1,0.0,0.0,0.0,UK,tablet
101417,0,2,1.0,0.0,0.0,UK,desktop
101418,0,3,0.0,0.0,0.0,UK,desktop
101419,0,2,0.0,0.0,0.0,UK,desktop
101420,1,2,1.0,1.0,42544.7,FR,mobile
101421,1,1,1.0,1.0,35988.75,ES,desktop
101422,1,1,0.0,0.0,0.0,UK,mobile
101423,1,1,0.0,0.0,0.0,FR,desktop
101424,1,2,0.0,0.0,0.0,UK,mobile
101425,0,2,1.0,0.0,0.0,DE,desktop
101426,0,2,1.0,0.0,0.0,ES,mobile
101427,1,3,1.0,0.0,0.0,ES,mobile
101428,1,2,0.0,0.0,0.0,ES,desktop
101429,0,2,0.0,0.0,0.0,UK,desktop
101430,1,2,1.0,0.0,0.0,DE,desktop
101431,1,2,0.0,0.0,0.0,DE,mobile
101432,0,1,0.0,0.0,0.0,UK,mobile
101433,1,3,0.0,0.0,0.0,ES,desktop
101434,0,1,0.0,0.0,0.0,UK,desktop
101435,1,1,0.0,0.0,0.0,DE,desktop
101436,0,2,0.0,0.0,0.0,UK,tablet
101437,1,1,0.0,0.0,0.0,UK,desktop
101438,0,2,0.0,0.0,0.0,DE,mobile
101439,0,1,0.0,0.0,0.0,FR,desktop
101440,0,1,1.0,0.0,0.0,UK,tablet
101441,0,1,0.0,0.0,0.0,UK,mobile
101442,1,1,0.0,0.0,0.0,DE,desktop
101443,0,1,0.0,0.0,0.0,UK,desktop
101444,0,1,0.0,0.0,0.0,UK,mobile
101445,0,1,0.0,0.0,0.0,ES,mobile
101446,1,1,0.0,0.0,0.0,DE,mobile
101447,0,2,0.0,0.0,0.0,UK,tablet
101448,1,2,0.0,0.0,0.0,DE,desktop
101449,1,1,0.0,0.0,0.0,DE,mobile
101450,0,2,0.0,0.0,0.0,ES,tablet
101451,0,1,0.0,0.0,0.0,FR,mobile
101452,0,2,0.0,0.0,0.0,UK,mobile
101453,1,2,0.0,0.0,0.0,UK,desktop
101454,0,2,0.0,0.0,0.0,UK,desktop
101455,0,1,0.0,0.0,0.0,FR,mobile
101456,0,2,1.0,1.0,29440.5,UK,mobile
101457,0,2,0.0,0.0,0.0,FR,mobile
101458,1,3,0.0,0.0,0.0,UK,mobile
101459,0,1,0.0,0.0,0.0,UK,mobile
101460,0,1,0.0,0.0,0.0,ES,mobile
101461,1,1,0.0,0.0,0.0,FR,mobile
101462,1,3,0.0,0.0,0.0,UK,mobile
101463,0,1,1.0,1.0,33283.13,DE,mobile
101464,1,2,0.0,0.0,0.0,UK,mobile
101465,0,2,1.0,1.0,36077.91,DE,desktop
101466,0,1,0.0,0.0,0.0,DE,desktop
101467,0,3,0.0,0.0,0.0,UK,mobile
101468,0,2,0.0,0.0,0.0,DE,mobile
101469,1,2,2.0,0.0,0.0,FR,mobile
101470,0,1,1.0,0.0,0.0,FR,mobile
101471,1,3,1.0,0.0,0.0,UK,mobile
101472,1,1,0.0,0.0,0.0,UK,mobile
101473,1,1,1.0,1.0,14393.99,ES,mobile
101474,1,2,0.0,0.0,0.0,UK,desktop
101475,0,2,0.0,0.0,0.0,FR,mobile
101476,0,1,0.0,0.0,0.0,FR,mobile
101477,1,3,1.0,1.0,29514.29,FR,desktop
101478,1,1,0.0,0.0,0.0,UK,mobile
101479,1,2,0.0,0.0,0.0,UK,mobile
101480,0,3,0.0,0.0,0.0,DE,mobile
101481,0,1,0.0,0.0,0.0,UK,mobile
101482,1,2,0.0,0.0,0.0,UK,desktop
101483,1,2,0.0,0.0,0.0,UK,mobile
101484,0,3,0.0,0.0,0.0,UK,mobile
101485,0,1,0.0,0.0,0.0,ES,mobile
101486,0,2,0.0,0.0,0.0,UK,mobile
101487,1,2,0.0,0.0,0.0,UK,desktop
101488,1,2,2.0,0.0,0.0,UK,desktop
101489,0,2,0.0,0.0,0.0,DE,mobile
101490,1,1,0.0,0.0,0.0,FR,mobile
101491,1,3,1.0,1.0,41129.07,UK,mobile
101492,0,3,1.0,0.0,0.0,DE,desktop
101493,1,1,0.0,0.0,0.0,FR,mobile
101494,0,2,1.0,0.0,0.0,ES,mobile
101495,0,1,0.0,0.0,0.0,DE,mobile
101496,0,3,1.0,0.0,0.0,UK,mobile
101497,0,1,0.0,0.0,0.0,UK,mobile
101498,0,1,0.0,0.0,0.0,UK,mobile
101499,0,2,0.0,0.0,0.0,UK,mobile
101500,0,1,0.0,0.0,0.0,ES,mobile
101501,1,3,1.0,0.0,0.0,UK,mobile
101502,1,2,1.0,1.0,31855.17,UK,desktop
101503,0,3,1.0,0.0,0.0,DE,mobile
101504,1,3,0.0,0.0,0.0,FR,mobile
101505,0,3,1.0,1.0,52230.6,UK,desktop
101506,1,2,0.0,0.0,0.0,UK,mobile
101507,1,2,1.0,0.0,0.0,UK,desktop
101508,0,1,0.0,0.0,0.0,DE,desktop
101509,0,1,0.0,0.0,0.0,UK,mobile
101510,1,1,1.0,1.0,9693.64,UK,desktop
101511,0,2,0.0,0.0,0.0,FR,mobile
101512,1,2,0.0,0.0,0.0,UK,mobile
101513,1,1,1.0,1.0,24463.67,FR,mobile
101514,0,2,1.0,0.0,0.0,FR,mobile
101515,1,2,1.0,0.0,0.0,UK,desktop
101516,1,1,0.0,0.0,0.0,ES,desktop
101517,1,3,1.0,0.0,0.0,FR,desktop
101518,1,1,0.0,0.0,0.0,UK,tablet
101519,1,2,1.0,0.0,0.0,FR,desktop
101520,1,2,0.0,0.0,0.0,DE,mobile
101521,1,1,1.0,1.0,19088.75,DE,mobile
101522,0,2,2.0,0.0,0.0,UK,mobile
101523,0,2,1.0,0.0,0.0,ES,mobile
101524,1,1,0.0,0.0,0.0,UK,desktop
101525,0,2,1.0,0.0,0.0,UK,mobile
101526,1,1,0.0,0.0,0.0,UK,mobile
101527,1,3,1.0,1.0,25324.52,UK,mobile
101528,1,2,1.0,0.0,0.0,DE,mobile
101529,0,2,1.0,0.0,0.0,UK,mobile
101530,0,2,0.0,0.0,0.0,UK,mobile
101531,0,2,0.0,0.0,0.0,ES,mobile
101532,0,2,1.0,1.0,41573.01,UK,mobile
101533,1,2,0.0,0.0,0.0,UK,desktop
101534,0,1,0.0,0.0,0.0,UK,mobile
101535,0,3,0.0,0.0,0.0,UK,mobile
101536,1,2,0.0,0.0,0.0,UK,mobile
101537,1,1,0.0,0.0,0.0,DE,mobile
101538,0,2,0.0,0.0,0.0,UK,mobile
101539,1,1,1.0,1.0,31637.94,UK,mobile
101540,0,1,0.0,0.0,0.0,DE,mobile
101541,1,1,1.0,0.0,0.0,DE,mobile
101542,0,2,1.0,0.0,0.0,UK,mobile
101543,1,3,1.0,0.0,0.0,FR,mobile
101544,0,1,0.0,0.0,0.0,UK,desktop
101545,0,1,0.0,0.0,0.0,FR,mobile
101546,1,3,0.0,0.0,0.0,FR,tablet
101547,1,1,1.0,0.0,0.0,UK,mobile
101548,0,3,0.0,0.0,0.0,ES,mobile
101549,0,1,0.0,0.0,0.0,UK,desktop
101550,0,3,0.0,0.0,0.0,DE,desktop
101551,0,1,0.0,0.0,0.0,UK,mobile
101552,1,1,0.0,0.0,0.0,DE,mobile
101553,1,3,1.0,1.0,36137.61,FR,mobile
101554,0,2,2.0,0.0,0.0,DE,mobile
101555,0,1,0.0,0.0,0.0,UK,mobile
101556,0,1,0.0,0.0,0.0,FR,mobile
101557,0,1,0.0,0.0,0.0,FR,mobile
101558,0,1,1.0,0.0,0.0,DE,mobile
101559,0,2,1.0,0.0,0.0,FR,desktop
101560,1,2,0.0,0.0,0.0,FR,desktop
101561,0,1,0.0,0.0,0.0,UK,tablet
101562,1,1,0.0,0.0,0.0,UK,mobile
101563,1,2,0.0,0.0,0.0,FR,desktop
101564,1,3,0.0,0.0,0.0,UK,desktop
101565,1,1,0.0,0.0,0.0,ES,mobile
101566,0,2,0.0,0.0,0.0,DE,mobile
101567,1,2,0.0,0.0,0.0,ES,tablet
101568,1,2,1.0,0.0,0.0,UK,mobile
101569,0,2,0.0,0.0,0.0,ES,mobile
101570,0,3,0.0,0.0,0.0,DE,mobile
101571,0,1,0.0,0.0,0.0,DE,mobile
101572,0,2,0.0,0.0,0.0,FR,desktop
101573,1,2,1.0,1.0,29872.9,UK,mobile
101574,0,1,1.0,0.0,0.0,DE,mobile
101575,1,2,0.0,0.0,0.0,FR,mobile
101576,0,2,0.0,0.0,0.0,UK,mobile
101577,1,1,0.0,0.0,0.0,UK,mobile
101578,0,2,1.0,1.0,30061.72,ES,mobile
101579,1,2,0.0,0.0,0.0,ES,desktop
101580,1,1,0.0,0.0,0.0,ES,mobile
101581,1,1,0.0,0.0,0.0,FR,mobile
101582,1,3,0.0,0.0,0.0,UK,desktop
101583,0,3,0.0,0.0,0.0,UK,mobile
101584,1,1,1.0,0.0,0.0,UK,desktop
101585,0,2,0.0,0.0,0.0,UK,desktop
101586,0,2,0.0,0.0,0.0,UK,desktop
101587,0,3,0.0,0.0,0.0,UK,mobile
101588,1,2,0.0,0.0,0.0,UK,mobile
101589,0,3,1.0,0.0,0.0,ES,mobile
101590,0,2,0.0,0.0,0.0,UK,mobile
101591,1,2,1.0,0.0,0.0,ES,desktop
101592,0,2,0.0,0.0,0.0,FR,desktop
101593,0,2,1.0,0.0,0.0,UK,desktop
101594,0,1,0.0,0.0,0.0,UK,tablet
101595,0,1,1.0,0.0,0.0,UK,desktop
101596,0,2,0.0,0.0,0.0,UK,mobile
101597,0,1,0.0,0.0,0.0,DE,mobile
101598,1,1,0.0,0.0,0.0,UK,desktop
101599,1,1,0.0,0.0,0.0,UK,mobile
101600,1,1,0.0,0.0,0.0,UK,mobile
101601,0,1,0.0,0.0,0.0,ES,mobile
101602,0,2,0.0,0.0,0.0,DE,desktop
101603,1,1,0.0,0.0,0.0,DE,mobile
101604,0,1,0.0,0.0,0.0,UK,desktop
101605,1,1,0.0,0.0,0.0,DE,desktop
