event_id,user_id,session_id,event_time,variant,page
E0001673,100986,S001673,2025-07-11 23:00:00,1,checkout_cta
E0001674,100987,S001674,2025-07-07 01:34:00,1,home_banner
E0001675,100987,S001675,2025-07-07 02:08:00,1,checkout_cta
E0001676,100988,S001676,2025-07-10 08:05:00,1,checkout_cta
E0001677,100989,S001677,2025-07-09 19:45:00,0,product_reco
E0001678,100990,S001678,2025-07-08 22:11:00,0,home_banner
E0001679,100991,S001679,2025-07-08 10:42:00,0,checkout_cta
E0001680,100992,S001680,2025-07-11 16:39:00,0,checkout_cta
E0001681,100992,S001681,2025-07-11 15:24:00,0,home_banner
E0001682,100992,S001682,2025-07-11 18:32:00,0,product_reco
E0001683,100993,S001683,2025-07-11 15:03:00,1,home_banner
E0001684,100993,S001684,2025-07-11 18:05:00,1,product_reco
E0001685,100994,S001685,2025-07-06 04:34:00,1,home_banner
E0001686,100994,S001686,2025-07-06 04:07:00,1,checkout_cta
E0001687,100995,S001687,2025-07-08 09:23:00,0,product_reco
E0001688,100996,S001688,2025-07-15 02:55:00,1,home_banner
E0001689,100996,S001689,2025-07-15 01:38:00,1,product_reco
E0001690,100996,S001690,2025-07-14 23:09:00,1,product_reco
E0001691,100997,S001691,2025-07-15 03:51:00,0,product_reco
E0001692,100998,S001692,2025-07-15 08:04:00,1,product_reco
E0001693,100998,S001693,2025-07-15 06:01:00,1,home_banner
E0001694,100999,S001694,2025-07-07 07:56:00,0,product_reco
E0001695,100999,S001695,2025-07-07 07:41:00,0,checkout_cta
E0001696,100999,S001696,2025-07-07 02:52:00,0,product_reco
E0001697,101000,S001697,2025-07-11 13:35:00,1,home_banner
E0001698,101001,S001698,2025-07-10 20:43:00,0,product_reco
E0001699,101002,S001699,2025-07-10 10:35:00,1,product_reco
E0001700,101002,S001700,2025-07-10 03:41:00,1,checkout_cta
E0001701,101003,S001701,2025-07-13 01:09:00,1,home_banner
E0001702,101003,S001702,2025-07-13 02:41:00,1,checkout_cta
E0001703,101003,S001703,2025-07-13 01:42:00,1,product_reco
E0001704,101004,S001704,2025-07-03 02:06:00,1,home_banner
E0001705,101005,S001705,2025-07-05 23:53:00,1,checkout_cta
E0001706,101005,S001706,2025-07-06 02:20:00,1,checkout_cta
E0001707,101005,S001707,2025-07-06 02:02:00,1,home_banner
E0001708,101006,S001708,2025-07-14 16:15:00,1,checkout_cta
E0001709,101007,S001709,2025-07-13 09:46:00,0,product_reco
E0001710,101008,S001710,2025-07-10 14:35:00,1,product_reco
E0001711,101008,S001711,2025-07-10 17:15:00,1,product_reco
E0001712,101008,S001712,2025-07-10 17:09:00,1,checkout_cta
E0001713,101009,S001713,2025-07-05 02:18:00,0,product_reco
E0001714,101010,S001714,2025-07-11 19:04:00,1,product_reco
E0001715,101011,S001715,2025-07-04 23:57:00,1,checkout_cta
E0001716,101012,S001716,2025-07-03 06:57:00,1,home_banner
E0001717,101013,S001717,2025-07-12 10:47:00,1,checkout_cta
E0001718,101013,S001718,2025-07-12 13:29:00,1,checkout_cta
E0001719,101013,S001719,2025-07-12 06:10:00,1,product_reco
E0001720,101014,S001720,2025-07-12 07:26:00,0,checkout_cta
E0001721,101015,S001721,2025-07-13 07:54:00,1,product_reco
E0001722,101015,S001722,2025-07-13 04:13:00,1,checkout_cta
E0001723,101015,S001723,2025-07-13 04:04:00,1,product_reco
E0001724,101016,S001724,2025-07-13 17:29:00,1,product_reco
E0001725,101016,S001725,2025-07-13 17:21:00,1,checkout_cta
E0001726,101017,S001726,2025-07-05 16:10:00,0,checkout_cta
E0001727,101018,S001727,2025-07-01 17:45:00,0,product_reco
E0001728,101018,S001728,2025-07-01 19:06:00,0,home_banner
E0001729,101019,S001729,2025-07-09 12:27:00,0,product_reco
E0001730,101019,S001730,2025-07-09 09:48:00,0,product_reco
E0001731,101020,S001731,2025-07-12 11:27:00,1,home_banner
E0001732,101021,S001732,2025-07-02 23:19:00,0,product_reco
E0001733,101021,S001733,2025-07-02 23:07:00,0,product_reco
E0001734,101022,S001734,2025-07-15 02:51:00,0,product_reco
E0001735,101023,S001735,2025-07-15 13:21:00,0,checkout_cta
E0001736,101023,S001736,2025-07-15 13:04:00,0,home_banner
E0001737,101024,S001737,2025-07-04 01:39:00,1,product_reco
E0001738,101024,S001738,2025-07-04 05:30:00,1,checkout_cta
E0001739,101024,S001739,2025-07-04 00:03:00,1,product_reco
E0001740,101025,S001740,2025-07-01 17:52:00,0,product_reco
E0001741,101026,S001741,2025-07-05 22:57:00,0,checkout_cta
E0001742,101026,S001742,2025-07-05 17:39:00,0,checkout_cta
E0001743,101026,S001743,2025-07-05 18:25:00,0,home_banner
E0001744,101027,S001744,2025-07-08 12:53:00,1,home_banner
E0001745,101028,S001745,2025-07-04 21:11:00,0,home_banner
E0001746,101028,S001746,2025-07-05 03:10:00,0,checkout_cta
E0001747,101029,S001747,2025-07-13 10:29:00,1,home_banner
E0001748,101030,S001748,2025-07-03 08:09:00,1,product_reco
E0001749,101030,S001749,2025-07-03 03:54:00,1,product_reco
E0001750,101030,S001750,2025-07-03 07:05:00,1,home_banner
E0001751,101031,S001751,2025-07-12 21:03:00,0,checkout_cta
E0001752,101032,S001752,2025-07-08 09:07:00,0,product_reco
E0001753,101033,S001753,2025-07-03 01:25:00,0,home_banner
E0001754,101034,S001754,2025-07-07 01:25:00,1,home_banner
E0001755,101034,S001755,2025-07-07 02:49:00,1,home_banner
E0001756,101034,S001756,2025-07-07 06:50:00,1,home_banner
E0001757,101035,S001757,2025-07-02 08:39:00,1,home_banner
E0001758,101036,S001758,2025-07-12 16:31:00,1,checkout_cta
E0001759,101037,S001759,2025-07-11 01:29:00,0,checkout_cta
E0001760,101037,S001760,2025-07-11 02:29:00,0,home_banner
E0001761,101038,S001761,2025-07-10 02:01:00,0,product_reco
E0001762,101039,S001762,2025-07-13 18:45:00,1,home_banner
E0001763,101039,S001763,2025-07-13 19:54:00,1,product_reco
E0001764,101040,S001764,2025-07-06 17:31:00,0,product_reco
E0001765,101041,S001765,2025-07-05 03:20:00,0,product_reco
E0001766,101041,S001766,2025-07-05 01:15:00,0,product_reco
E0001767,101042,S001767,2025-07-05 14:17:00,1,home_banner
E0001768,101042,S001768,2025-07-05 17:48:00,1,home_banner
E0001769,101043,S001769,2025-07-02 08:13:00,0,home_banner
E0001770,101044,S001770,2025-07-08 14:53:00,1,checkout_cta
E0001771,101045,S001771,2025-07-13 13:26:00,0,checkout_cta
E0001772,101046,S001772,2025-07-06 16:49:00,0,home_banner
E0001773,101047,S001773,2025-07-08 10:50:00,0,home_banner
E0001774,101047,S001774,2025-07-08 12:56:00,0,product_reco
E0001775,101047,S001775,2025-07-08 17:23:00,0,product_reco
E0001776,101048,S001776,2025-07-05 07:19:00,1,home_banner
E0001777,101048,S001777,2025-07-05 12:13:00,1,product_reco
E0001778,101049,S001778,2025-07-12 12:14:00,0,checkout_cta
E0001779,101049,S001779,2025-07-12 13:30:00,0,checkout_cta
E0001780,101049,S001780,2025-07-12 11:41:00,0,checkout_cta
E0001781,101050,S001781,2025-07-08 05:24:00,0,product_reco
E0001782,101050,S001782,2025-07-08 09:39:00,0,home_banner
E0001783,101051,S001783,2025-07-12 09:46:00,1,home_banner
E0001784,101051,S001784,2025-07-12 10:35:00,1,product_reco
E0001785,101051,S001785,2025-07-12 05:15:00,1,checkout_cta
E0001786,101052,S001786,2025-07-09 14:34:00,1,product_reco
E0001787,101053,S001787,2025-07-12 14:39:00,1,product_reco
E0001788,101054,S001788,2025-07-03 00:07:00,0,product_reco
E0001789,101055,S001789,2025-07-10 05:25:00,0,home_banner
E0001790,101055,S001790,2025-07-10 06:05:00,0,checkout_cta
E0001791,101055,S001791,2025-07-10 08:33:00,0,home_banner
E0001792,101056,S001792,2025-07-02 07:44:00,0,home_banner
E0001793,101056,S001793,2025-07-02 07:47:00,0,home_banner
E0001794,101057,S001794,2025-07-11 03:25:00,1,checkout_cta
E0001795,101058,S001795,2025-07-03 14:41:00,1,home_banner
E0001796,101059,S001796,2025-07-06 12:15:00,0,checkout_cta
E0001797,101059,S001797,2025-07-06 10:58:00,0,home_banner
E0001798,101060,S001798,2025-07-02 18:50:00,0,checkout_cta
E0001799,101061,S001799,2025-07-03 23:50:00,0,checkout_cta
E0001800,101061,S001800,2025-07-04 04:37:00,0,product_reco
E0001801,101062,S001801,2025-07-05 04:08:00,0,product_reco
E0001802,101063,S001802,2025-07-04 08:47:00,0,home_banner
E0001803,101063,S001803,2025-07-04 10:20:00,0,product_reco
E0001804,101063,S001804,2025-07-04 05:36:00,0,checkout_cta
E0001805,101064,S001805,2025-07-13 12:36:00,1,home_banner
E0001806,101065,S001806,2025-07-13 22:45:00,1,product_reco
E0001807,101065,S001807,2025-07-13 21:15:00,1,home_banner
E0001808,101066,S001808,2025-07-14 14:11:00,1,product_reco
E0001809,101067,S001809,2025-07-11 22:13:00,0,home_banner
E0001810,101067,S001810,2025-07-12 01:50:00,0,checkout_cta
E0001811,101068,S001811,2025-07-08 09:19:00,0,checkout_cta
E0001812,101069,S001812,2025-07-13 10:29:00,1,product_reco
E0001813,101070,S001813,2025-07-12 14:25:00,1,home_banner
E0001814,101070,S001814,2025-07-12 18:24:00,1,home_banner
E0001815,101071,S001815,2025-07-01 23:20:00,1,checkout_cta
E0001816,101072,S001816,2025-07-04 15:53:00,0,home_banner
E0001817,101073,S001817,2025-07-07 03:49:00,1,product_reco
E0001818,101074,S001818,2025-07-03 11:37:00,0,home_banner
E0001819,101074,S001819,2025-07-03 07:48:00,0,checkout_cta
E0001820,101074,S001820,2025-07-03 13:14:00,0,checkout_cta
E0001821,101075,S001821,2025-07-04 15:07:00,1,checkout_cta
E0001822,101075,S001822,2025-07-04 18:46:00,1,checkout_cta
E0001823,101075,S001823,2025-07-04 20:45:00,1,product_reco
E0001824,101076,S001824,2025-07-05 10:18:00,1,checkout_cta
E0001825,101077,S001825,2025-07-12 21:17:00,0,home_banner
E0001826,101077,S001826,2025-07-13 00:52:00,0,home_banner
E0001827,101078,S001827,2025-07-09 12:22:00,0,product_reco
E0001828,101079,S001828,2025-07-13 21:58:00,1,home_banner
E0001829,101079,S001829,2025-07-14 04:29:00,1,product_reco
E0001830,101079,S001830,2025-07-14 02:45:00,1,home_banner
E0001831,101080,S001831,2025-07-04 02:28:00,1,home_banner
E0001832,101081,S001832,2025-07-12 07:36:00,1,home_banner
E0001833,101082,S001833,2025-07-11 06:03:00,1,home_banner
E0001834,101082,S001834,2025-07-11 10:35:00,1,checkout_cta
E0001835,101083,S001835,2025-07-05 01:06:00,1,product_reco
E0001836,101083,S001836,2025-07-05 01:43:00,1,checkout_cta
E0001837,101084,S001837,2025-07-10 05:46:00,1,home_banner
E0001838,101084,S001838,2025-07-10 06:22:00,1,product_reco
E0001839,101085,S001839,2025-07-01 15:35:00,0,checkout_cta
E0001840,101086,S001840,2025-07-09 05:49:00,0,home_banner
E0001841,101087,S001841,2025-07-12 10:59:00,0,product_reco
E0001842,101088,S001842,2025-07-10 10:37:00,1,checkout_cta
E0001843,101088,S001843,2025-07-10 07:43:00,1,product_reco
E0001844,101089,S001844,2025-07-14 23:10:00,0,product_reco
E0001845,101090,S001845,2025-07-15 02:13:00,1,home_banner
E0001846,101090,S001846,2025-07-15 01:26:00,1,product_reco
E0001847,101091,S001847,2025-07-03 08:01:00,1,checkout_cta
E0001848,101092,S001848,2025-07-08 21:18:00,1,product_reco
E0001849,101092,S001849,2025-07-08 15:08:00,1,product_reco
E0001850,101092,S001850,2025-07-08 16:39:00,1,product_reco
E0001851,101093,S001851,2025-07-02 07:30:00,0,checkout_cta
E0001852,101094,S001852,2025-07-04 05:45:00,1,checkout_cta
E0001853,101094,S001853,2025-07-03 23:38:00,1,product_reco
E0001854,101094,S001854,2025-07-04 04:39:00,1,product_reco
E0001855,101095,S001855,2025-07-12 18:34:00,0,home_banner
E0001856,101095,S001856,2025-07-13 01:38:00,0,home_banner
E0001857,101096,S001857,2025-07-03 08:07:00,1,home_banner
E0001858,101097,S001858,2025-07-04 02:56:00,1,checkout_cta
E0001859,101098,S001859,2025-07-15 00:30:00,0,home_banner
E0001860,101098,S001860,2025-07-14 22:43:00,0,checkout_cta
E0001861,101099,S001861,2025-07-12 08:16:00,1,home_banner
E0001862,101100,S001862,2025-07-08 06:08:00,0,home_banner
E0001863,101101,S001863,2025-07-05 14:32:00,0,checkout_cta
E0001864,101101,S001864,2025-07-05 19:07:00,0,home_banner
E0001865,101102,S001865,2025-07-14 01:28:00,0,checkout_cta
E0001866,101103,S001866,2025-07-05 05:37:00,0,home_banner
E0001867,101104,S001867,2025-07-03 07:42:00,1,checkout_cta
E0001868,101105,S001868,2025-07-13 00:28:00,0,checkout_cta
E0001869,101105,S001869,2025-07-13 03:20:00,0,home_banner
E0001870,101106,S001870,2025-07-05 17:50:00,0,product_reco
E0001871,101106,S001871,2025-07-05 18:23:00,0,home_banner
E0001872,101107,S001872,2025-07-05 14:22:00,0,checkout_cta
E0001873,101107,S001873,2025-07-05 12:54:00,0,product_reco
E0001874,101107,S001874,2025-07-05 08:12:00,0,product_reco
E0001875,101108,S001875,2025-07-10 18:03:00,0,product_reco
E0001876,101109,S001876,2025-07-02 12:26:00,1,home_banner
E0001877,101110,S001877,2025-07-04 23:00:00,0,home_banner
E0001878,101110,S001878,2025-07-04 21:27:00,0,product_reco
E0001879,101110,S001879,2025-07-04 23:45:00,0,product_reco
E0001880,101111,S001880,2025-07-15 04:49:00,0,product_reco
E0001881,101111,S001881,2025-07-15 12:09:00,0,home_banner
E0001882,101111,S001882,2025-07-15 08:33:00,0,product_reco
E0001883,101112,S001883,2025-07-05 22:06:00,1,product_reco
E0001884,101112,S001884,2025-07-05 22:01:00,1,product_reco
E0001885,101113,S001885,2025-07-06 20:31:00,0,product_reco
E0001886,101114,S001886,2025-07-06 12:19:00,1,product_reco
E0001887,101115,S001887,2025-07-12 17:29:00,1,product_reco
E0001888,101115,S001888,2025-07-12 14:29:00,1,home_banner
E0001889,101116,S001889,2025-07-11 22:19:00,1,checkout_cta
E0001890,101117,S001890,2025-07-01 12:51:00,1,product_reco
E0001891,101118,S001891,2025-07-03 20:44:00,1,checkout_cta
E0001892,101118,S001892,2025-07-03 18:35:00,1,product_reco
E0001893,101119,S001893,2025-07-05 23:21:00,0,home_banner
E0001894,101120,S001894,2025-07-02 20:25:00,1,checkout_cta
E0001895,101121,S001895,2025-07-07 22:25:00,0,checkout_cta
E0001896,101121,S001896,2025-07-07 19:04:00,0,product_reco
E0001897,101121,S001897,2025-07-07 18:10:00,0,home_banner
E0001898,101122,S001898,2025-07-04 02:18:00,1,home_banner
E0001899,101123,S001899,2025-07-04 13:47:00,1,home_banner
E0001900,101123,S001900,2025-07-04 14:02:00,1,home_banner
E0001901,101124,S001901,2025-07-01 14:09:00,0,product_reco
E0001902,101125,S001902,2025-07-08 22:35:00,1,home_banner
E0001903,101125,S001903,2025-07-09 01:42:00,1,checkout_cta
E0001904,101126,S001904,2025-07-02 20:11:00,1,home_banner
E0001905,101126,S001905,2025-07-02 23:28:00,1,home_banner
E0001906,101126,S001906,2025-07-03 01:08:00,1,checkout_cta
E0001907,101127,S001907,2025-07-07 06:59:00,0,product_reco
E0001908,101127,S001908,2025-07-07 09:51:00,0,product_reco
E0001909,101127,S001909,2025-07-07 06:57:00,0,product_reco
E0001910,101128,S001910,2025-07-05 02:21:00,1,product_reco
E0001911,101128,S001911,2025-07-05 04:14:00,1,checkout_cta
E0001912,101129,S001912,2025-07-14 19:22:00,1,home_banner
E0001913,101130,S001913,2025-07-13 15:07:00,0,checkout_cta
E0001914,101130,S001914,2025-07-13 13:06:00,0,product_reco
E0001915,101131,S001915,2025-07-02 10:18:00,0,checkout_cta
E0001916,101131,S001916,2025-07-02 12:40:00,0,product_reco
E0001917,101132,S001917,2025-07-12 06:01:00,0,checkout_cta
E0001918,101133,S001918,2025-07-05 00:16:00,0,checkout_cta
E0001919,101133,S001919,2025-07-04 20:18:00,0,product_reco
E0001920,101133,S001920,2025-07-04 21:40:00,0,product_reco
E0001921,101134,S001921,2025-07-12 15:31:00,1,home_banner
E0001922,101134,S001922,2025-07-12 20:03:00,1,product_reco
E0001923,101135,S001923,2025-07-15 01:43:00,0,checkout_cta
E0001924,101135,S001924,2025-07-15 07:41:00,0,product_reco
E0001925,101135,S001925,2025-07-15 07:57:00,0,checkout_cta
E0001926,101136,S001926,2025-07-11 17:53:00,1,home_banner
E0001927,101137,S001927,2025-07-01 15:03:00,0,product_reco
E0001928,101137,S001928,2025-07-01 11:45:00,0,product_reco
E0001929,101138,S001929,2025-07-10 23:09:00,1,home_banner
E0001930,101139,S001930,2025-07-09 21:06:00,0,checkout_cta
E0001931,101140,S001931,2025-07-09 17:32:00,0,home_banner
E0001932,101140,S001932,2025-07-09 12:27:00,0,checkout_cta
E0001933,101140,S001933,2025-07-09 11:43:00,0,home_banner
E0001934,101141,S001934,2025-07-08 16:12:00,1,product_reco
E0001935,101142,S001935,2025-07-13 06:40:00,0,product_reco
E0001936,101142,S001936,2025-07-13 05:48:00,0,home_banner
E0001937,101143,S001937,2025-07-11 19:45:00,0,product_reco
E0001938,101143,S001938,2025-07-11 20:49:00,0,product_reco
E0001939,101144,S001939,2025-07-08 20:41:00,1,home_banner
E0001940,101144,S001940,2025-07-08 15:34:00,1,product_reco
E0001941,101144,S001941,2025-07-08 16:43:00,1,home_banner
E0001942,101145,S001942,2025-07-06 13:41:00,1,home_banner
E0001943,101145,S001943,2025-07-06 10:35:00,1,home_banner
E0001944,101145,S001944,2025-07-06 10:22:00,1,checkout_cta
E0001945,101146,S001945,2025-07-10 14:16:00,0,product_reco
E0001946,101146,S001946,2025-07-10 15:44:00,0,home_banner
E0001947,101147,S001947,2025-07-03 11:55:00,1,product_reco
E0001948,101147,S001948,2025-07-03 11:04:00,1,product_reco
E0001949,101148,S001949,2025-07-12 18:04:00,0,checkout_cta
E0001950,101148,S001950,2025-07-12 17:52:00,0,product_reco
E0001951,101149,S001951,2025-07-13 06:34:00,0,product_reco
E0001952,101150,S001952,2025-07-08 12:54:00,1,checkout_cta
E0001953,101150,S001953,2025-07-08 06:42:00,1,checkout_cta
E0001954,101150,S001954,2025-07-08 10:21:00,1,checkout_cta
E0001955,101151,S001955,2025-07-13 04:58:00,1,home_banner
E0001956,101152,S001956,2025-07-03 21:14:00,0,product_reco
E0001957,101153,S001957,2025-07-11 13:40:00,1,checkout_cta
E0001958,101154,S001958,2025-07-09 11:00:00,0,product_reco
E0001959,101154,S001959,2025-07-09 10:51:00,0,product_reco
E0001960,101155,S001960,2025-07-08 21:44:00,1,checkout_cta
E0001961,101156,S001961,2025-07-04 00:12:00,1,home_banner
E0001962,101156,S001962,2025-07-04 04:42:00,1,home_banner
E0001963,101156,S001963,2025-07-04 04:56:00,1,product_reco
E0001964,101157,S001964,2025-07-15 08:48:00,0,checkout_cta
E0001965,101158,S001965,2025-07-02 00:12:00,0,home_banner
E0001966,101158,S001966,2025-07-02 01:08:00,0,product_reco
E0001967,101159,S001967,2025-07-15 09:43:00,1,product_reco
E0001968,101159,S001968,2025-07-15 10:41:00,1,checkout_cta
E0001969,101159,S001969,2025-07-15 12:15:00,1,product_reco
E0001970,101160,S001970,2025-07-08 01:51:00,1,product_reco
E0001971,101161,S001971,2025-07-02 16:07:00,0,product_reco
E0001972,101162,S001972,2025-07-14 18:31:00,1,home_banner
E0001973,101163,S001973,2025-07-14 14:38:00,1,product_reco
E0001974,101163,S001974,2025-07-14 16:26:00,1,checkout_cta
E0001975,101163,S001975,2025-07-14 15:06:00,1,product_reco
E0001976,101164,S001976,2025-07-08 23:17:00,1,checkout_cta
E0001977,101164,S001977,2025-07-09 04:30:00,1,checkout_cta
E0001978,101164,S001978,2025-07-09 04:52:00,1,checkout_cta
E0001979,101165,S001979,2025-07-13 17:29:00,1,checkout_cta
E0001980,101166,S001980,2025-07-03 13:18:00,1,home_banner
E0001981,101166,S001981,2025-07-03 16:24:00,1,home_banner
E0001982,101166,S001982,2025-07-03 11:04:00,1,home_banner
E0001983,101167,S001983,2025-07-02 18:45:00,1,product_reco
E0001984,101167,S001984,2025-07-02 16:05:00,1,product_reco
E0001985,101168,S001985,2025-07-03 17:06:00,1,checkout_cta
E0001986,101168,S001986,2025-07-03 23:05:00,1,product_reco
E0001987,101169,S001987,2025-07-05 16:00:00,0,home_banner
E0001988,101169,S001988,2025-07-05 16:31:00,0,checkout_cta
E0001989,101169,S001989,2025-07-05 14:55:00,0,product_reco
E0001990,101170,S001990,2025-07-02 23:33:00,1,product_reco
E0001991,101170,S001991,2025-07-02 22:47:00,1,product_reco
E0001992,101171,S001992,2025-07-04 04:51:00,0,product_reco
E0001993,101172,S001993,2025-07-03 18:08:00,0,checkout_cta
E0001994,101172,S001994,2025-07-03 17:37:00,0,checkout_cta
E0001995,101173,S001995,2025-07-10 11:44:00,1,product_reco
E0001996,101174,S001996,2025-07-14 18:50:00,1,home_banner
E0001997,101174,S001997,2025-07-14 18:11:00,1,home_banner
E0001998,101175,S001998,2025-07-02 13:26:00,1,product_reco
E0001999,101175,S001999,2025-07-02 10:37:00,1,home_banner
E0002000,101176,S002000,2025-07-08 17:50:00,1,home_banner
E0002001,101176,S002001,2025-07-08 14:54:00,1,product_reco
E0002002,101177,S002002,2025-07-08 14:07:00,0,checkout_cta
E0002003,101178,S002003,2025-07-13 17:08:00,1,home_banner
E0002004,101178,S002004,2025-07-13 15:42:00,1,product_reco
E0002005,101179,S002005,2025-07-08 07:49:00,1,product_reco
E0002006,101179,S002006,2025-07-08 07:54:00,1,checkout_cta
E0002007,101180,S002007,2025-07-09 20:38:00,0,product_reco
E0002008,101180,S002008,2025-07-09 14:33:00,0,home_banner
E0002009,101181,S002009,2025-07-06 01:41:00,1,product_reco
E0002010,101181,S002010,2025-07-06 07:52:00,1,product_reco
E0002011,101182,S002011,2025-07-03 03:23:00,1,product_reco
E0002012,101183,S002012,2025-07-08 10:04:00,0,checkout_cta
E0002013,101183,S002013,2025-07-08 08:09:00,0,home_banner
E0002014,101184,S002014,2025-07-13 21:12:00,1,home_banner
E0002015,101185,S002015,2025-07-14 01:03:00,1,home_banner
E0002016,101185,S002016,2025-07-14 02:19:00,1,product_reco
E0002017,101185,S002017,2025-07-14 00:47:00,1,product_reco
E0002018,101186,S002018,2025-07-07 04:13:00,1,checkout_cta
E0002019,101186,S002019,2025-07-07 03:35:00,1,product_reco
E0002020,101187,S002020,2025-07-02 20:18:00,1,product_reco
E0002021,101188,S002021,2025-07-08 01:55:00,0,product_reco
E0002022,101188,S002022,2025-07-08 04:27:00,0,product_reco
E0002023,101189,S002023,2025-07-04 05:31:00,1,home_banner
E0002024,101190,S002024,2025-07-14 19:59:00,1,product_reco
E0002025,101190,S002025,2025-07-14 19:12:00,1,product_reco
E0002026,101191,S002026,2025-07-11 00:38:00,0,home_banner
E0002027,101191,S002027,2025-07-10 18:20:00,0,home_banner
E0002028,101191,S002028,2025-07-10 22:43:00,0,home_banner
E0002029,101192,S002029,2025-07-09 01:03:00,0,home_banner
E0002030,101193,S002030,2025-07-11 18:53:00,0,checkout_cta
E0002031,101194,S002031,2025-07-07 04:54:00,1,product_reco
E0002032,101194,S002032,2025-07-07 06:19:00,1,product_reco
E0002033,101195,S002033,2025-07-10 07:05:00,1,product_reco
E0002034,101195,S002034,2025-07-10 08:44:00,1,product_reco
E0002035,101196,S002035,2025-07-06 20:50:00,1,checkout_cta
E0002036,101197,S002036,2025-07-05 01:50:00,0,product_reco
E0002037,101198,S002037,2025-07-09 00:56:00,1,checkout_cta
E0002038,101198,S002038,2025-07-08 21:09:00,1,checkout_cta
E0002039,101199,S002039,2025-07-08 18:56:00,0,product_reco
E0002040,101200,S002040,2025-07-05 14:50:00,1,product_reco
E0002041,101201,S002041,2025-07-06 18:53:00,0,product_reco
E0002042,101202,S002042,2025-07-07 20:59:00,1,checkout_cta
E0002043,101202,S002043,2025-07-08 01:08:00,1,product_reco
E0002044,101202,S002044,2025-07-07 22:32:00,1,home_banner
E0002045,101203,S002045,2025-07-10 14:39:00,1,product_reco
E0002046,101203,S002046,2025-07-10 14:18:00,1,product_reco
E0002047,101203,S002047,2025-07-10 17:56:00,1,home_banner
E0002048,101204,S002048,2025-07-07 11:21:00,0,product_reco
E0002049,101205,S002049,2025-07-11 13:22:00,0,home_banner
E0002050,101206,S002050,2025-07-12 18:55:00,1,checkout_cta
E0002051,101206,S002051,2025-07-12 19:51:00,1,product_reco
E0002052,101206,S002052,2025-07-12 19:56:00,1,home_banner
E0002053,101207,S002053,2025-07-08 18:27:00,0,product_reco
E0002054,101208,S002054,2025-07-13 16:38:00,1,home_banner
E0002055,101209,S002055,2025-07-12 04:36:00,1,checkout_cta
E0002056,101209,S002056,2025-07-12 06:15:00,1,home_banner
E0002057,101210,S002057,2025-07-10 11:08:00,1,product_reco
E0002058,101210,S002058,2025-07-10 05:44:00,1,checkout_cta
E0002059,101210,S002059,2025-07-10 06:45:00,1,home_banner
E0002060,101211,S002060,2025-07-09 17:01:00,0,home_banner
E0002061,101212,S002061,2025-07-11 09:09:00,0,home_banner
E0002062,101212,S002062,2025-07-11 08:24:00,0,product_reco
E0002063,101213,S002063,2025-07-13 12:50:00,0,product_reco
E0002064,101213,S002064,2025-07-13 15:17:00,0,home_banner
E0002065,101214,S002065,2025-07-03 17:57:00,1,product_reco
E0002066,101214,S002066,2025-07-03 23:05:00,1,home_banner
E0002067,101215,S002067,2025-07-06 15:03:00,0,home_banner
E0002068,101216,S002068,2025-07-04 19:29:00,0,home_banner
E0002069,101217,S002069,2025-07-08 04:16:00,0,product_reco
E0002070,101217,S002070,2025-07-07 23:01:00,0,product_reco
E0002071,101218,S002071,2025-07-10 18:03:00,0,product_reco
E0002072,101218,S002072,2025-07-10 14:44:00,0,product_reco
E0002073,101219,S002073,2025-07-11 12:22:00,0,checkout_cta
E0002074,101220,S002074,2025-07-15 03:07:00,0,checkout_cta
E0002075,101221,S002075,2025-07-07 23:22:00,0,checkout_cta
E0002076,101221,S002076,2025-07-07 23:47:00,0,product_reco
E0002077,101222,S002077,2025-07-08 08:15:00,1,home_banner
E0002078,101223,S002078,2025-07-14 01:25:00,1,home_banner
E0002079,101224,S002079,2025-07-15 06:54:00,1,product_reco
E0002080,101225,S002080,2025-07-10 13:28:00,1,product_reco
E0002081,101226,S002081,2025-07-05 10:45:00,1,checkout_cta
E0002082,101226,S002082,2025-07-05 14:40:00,1,home_banner
E0002083,101226,S002083,2025-07-05 15:01:00,1,checkout_cta
E0002084,101227,S002084,2025-07-07 04:39:00,1,product_reco
E0002085,101227,S002085,2025-07-07 07:33:00,1,product_reco
E0002086,101228,S002086,2025-07-03 01:16:00,1,home_banner
E0002087,101228,S002087,2025-07-03 02:23:00,1,home_banner
E0002088,101229,S002088,2025-07-08 17:15:00,0,product_reco
E0002089,101230,S002089,2025-07-10 05:23:00,1,home_banner
E0002090,101231,S002090,2025-07-08 02:42:00,0,home_banner
E0002091,101232,S002091,2025-07-08 12:33:00,0,product_reco
E0002092,101232,S002092,2025-07-08 18:41:00,0,product_reco
E0002093,101233,S002093,2025-07-12 23:24:00,1,checkout_cta
E0002094,101234,S002094,2025-07-13 13:54:00,0,home_banner
E0002095,101234,S002095,2025-07-13 11:40:00,0,product_reco
E0002096,101234,S002096,2025-07-13 18:15:00,0,home_banner
E0002097,101235,S002097,2025-07-03 21:55:00,1,product_reco
E0002098,101235,S002098,2025-07-04 00:13:00,1,home_banner
E0002099,101235,S002099,2025-07-03 21:04:00,1,home_banner
E0002100,101236,S002100,2025-07-10 03:20:00,1,product_reco
E0002101,101236,S002101,2025-07-10 01:35:00,1,home_banner
