invoiceno,description,quantity,invoicedate,unitprice,discount,shippingcost,category,saleschannel,returnstatus,orderpriority,total_revenue,grade
756504,T-shirt,16,2022-11-26 11:00,89.09,0.4,18.85,Electronics,In-store,Not Returned,High,1425.44,VIP
839979,T-shirt,42,2022-11-26 13:00,66.33,0.5,7.36,Electronics,Online,Not Returned,High,2785.86,VIP
691011,Office Chair,26,2022-11-26 18:00,53.06,0.45,15.09,Electronics,Online,Not Returned,High,1379.56,VIP
299741,Blue Pen,48,2022-11-26 19:00,42.6,0.23,5.9,Electronics,Online,Not Returned,Medium,2044.8,VIP
288996,Wall Clock,39,2022-11-27 04:00,26.6,0.09,28.09,Electronics,In-store,Not Returned,Medium,1037.4,VIP
309409,Backpack,48,2022-11-27 08:00,23.6,0.39,25.29,Electronics,Online,Not Returned,High,1132.8000000000002,VIP
569300,Notebook,39,2022-11-27 09:00,90.39,0.31,22.58,Electronics,In-store,Not Returned,High,3525.21,VIP
237693,White Mug,32,2022-11-27 15:00,62.76,0.15,11.06,Electronics,Online,Not Returned,Low,2008.32,VIP
941209,Wall Clock,32,2022-11-27 19:00,38.85,0.1,14.54,Electronics,Online,Not Returned,Low,1243.2,VIP
545295,Wireless Mouse,32,2022-11-28 03:00,82.89,0.05,26.21,Electronics,Online,Not Returned,High,2652.48,VIP
422529,T-shirt,30,2022-11-28 08:00,86.98,0.47,14.06,Electronics,Online,Not Returned,Medium,2609.4,VIP
691346,White Mug,47,2022-11-28 18:00,45.93,0.45,26.46,Electronics,In-store,Not Returned,Medium,2158.71,VIP
310128,Notebook,22,2022-11-29 09:00,89.04,0.16,25.7,Electronics,In-store,Not Returned,Low,1958.88,VIP
688450,Blue Pen,36,2022-11-29 10:00,72.94,0.04,20.96,Electronics,Online,Not Returned,Medium,2625.84,VIP
584075,T-shirt,25,2022-11-29 19:00,97.0,0.33,20.88,Electronics,In-store,Not Returned,Medium,2425.0,VIP
823040,Blue Pen,45,2022-11-30 21:00,35.58,0.36,14.5,Electronics,In-store,Not Returned,High,1601.1,VIP
423417,Headphones,33,2022-12-01 08:00,36.85,0.44,18.82,Electronics,Online,Not Returned,Medium,1216.05,VIP
217574,T-shirt,30,2022-12-01 10:00,34.25,0.45,20.72,Electronics,In-store,Not Returned,High,1027.5,VIP
739135,Wireless Mouse,36,2022-12-01 11:00,89.75,0.1,26.15,Electronics,In-store,Returned,High,3231.0,VIP
553218,Headphones,41,2022-12-01 13:00,56.95,0.33,26.93,Electronics,Online,Not Returned,Low,2334.9500000000003,VIP
887357,Wall Clock,15,2022-12-01 23:00,93.27,0.42,17.86,Electronics,Online,Not Returned,Medium,1399.05,VIP
143835,Headphones,45,2022-12-02 08:00,60.77,0.31,14.06,Electronics,In-store,Not Returned,Medium,2734.65,VIP
881345,Wall Clock,31,2022-12-02 19:00,39.11,0.26,9.49,Electronics,Online,Not Returned,High,1212.41,VIP
502016,T-shirt,17,2022-12-03 10:00,88.48,0.05,20.6,Electronics,Online,Not Returned,High,1504.16,VIP
370574,T-shirt,18,2022-12-03 18:00,84.53,0.5,17.46,Electronics,In-store,Not Returned,Low,1521.54,VIP
566935,Wall Clock,24,2022-12-03 19:00,44.08,0.16,5.77,Electronics,In-store,Not Returned,High,1057.92,VIP
130086,Desk Lamp,16,2022-12-03 21:00,74.86,0.38,23.71,Electronics,Online,Not Returned,High,1197.76,VIP
366051,White Mug,47,2022-12-04 01:00,76.45,0.35,5.61,Electronics,Online,Not Returned,Low,3593.15,VIP
380245,Wireless Mouse,26,2022-12-04 18:00,95.91,0.34,6.2,Electronics,In-store,Not Returned,High,2493.66,VIP
826610,Blue Pen,49,2022-12-05 02:00,40.05,0.4,14.78,Electronics,In-store,Not Returned,High,1962.45,VIP
716963,Headphones,48,2022-12-05 05:00,64.7,0.26,22.12,Electronics,Online,Not Returned,High,3105.6000000000004,VIP
768942,Backpack,31,2022-12-05 07:00,36.76,0.27,23.8,Electronics,In-store,Not Returned,High,1139.56,VIP
744116,USB Cable,21,2022-12-06 01:00,65.86,0.1,21.68,Electronics,In-store,Returned,Medium,1383.06,VIP
504050,Desk Lamp,14,2022-12-06 10:00,86.79,0.29,14.54,Electronics,Online,Not Returned,Medium,1215.0600000000002,VIP
899428,White Mug,36,2022-12-06 23:00,74.57,0.22,20.81,Electronics,In-store,Not Returned,Medium,2684.5199999999995,VIP
761383,Blue Pen,-50,2022-12-07 12:00,-97.06,1.177221074839604,,Electronics,Online,Not Returned,Low,4853.0,VIP
120543,USB Cable,38,2022-12-07 13:00,52.38,0.24,14.7,Electronics,In-store,Not Returned,Low,1990.44,VIP
769156,Blue Pen,-47,2022-12-07 20:00,-81.27,0.04,,Electronics,In-store,Not Returned,Medium,3819.69,VIP
665260,T-shirt,29,2022-12-07 21:00,48.42,0.43,22.67,Electronics,Online,Not Returned,High,1404.18,VIP
719672,Headphones,25,2022-12-07 23:00,81.95,0.27,22.83,Electronics,In-store,Not Returned,Low,2048.75,VIP
767719,Wall Clock,47,2022-12-08 16:00,52.36,0.22,7.4,Electronics,In-store,Not Returned,High,2460.92,VIP
692344,Blue Pen,46,2022-12-08 18:00,94.71,0.43,25.01,Electronics,Online,Not Returned,Medium,4356.66,VIP
119674,Office Chair,31,2022-12-09 04:00,71.71,0.38,13.53,Electronics,Online,Not Returned,Medium,2223.01,VIP
374722,Wall Clock,14,2022-12-09 06:00,81.37,0.47,6.78,Electronics,Online,Not Returned,Medium,1139.18,VIP
250362,Desk Lamp,18,2022-12-09 22:00,82.88,0.29,9.54,Electronics,Online,Not Returned,High,1491.84,VIP
915813,White Mug,39,2022-12-10 09:00,76.8,0.16,5.06,Electronics,In-store,Not Returned,Medium,2995.2,VIP
805576,Office Chair,30,2022-12-10 20:00,79.29,0.27,19.54,Electronics,In-store,Not Returned,Low,2378.7000000000003,VIP
184403,Headphones,43,2022-12-11 05:00,74.4,0.09,17.61,Electronics,In-store,Not Returned,Medium,3199.2000000000003,VIP
285024,Blue Pen,25,2022-12-11 07:00,71.49,0.45,17.36,Electronics,In-store,Not Returned,High,1787.2499999999998,VIP
865192,T-shirt,40,2022-12-11 16:00,65.2,0.08,26.94,Electronics,Online,Not Returned,Low,2608.0,VIP
327818,Wall Clock,15,2022-12-12 09:00,95.56,0.06,9.98,Electronics,In-store,Not Returned,Low,1433.4,VIP
763778,Backpack,18,2022-12-12 13:00,61.39,0.12,26.59,Electronics,Online,Not Returned,Medium,1105.02,VIP
970277,USB Cable,27,2022-12-13 02:00,46.35,0.46,10.85,Electronics,Online,Not Returned,Medium,1251.45,VIP
369856,White Mug,42,2022-12-14 03:00,52.18,0.23,9.81,Electronics,Online,Not Returned,Medium,2191.56,VIP
792822,Wall Clock,28,2022-12-14 10:00,41.17,0.14,18.09,Electronics,In-store,Not Returned,Low,1152.76,VIP
263597,Wall Clock,20,2022-12-14 18:00,90.76,0.31,23.04,Electronics,In-store,Not Returned,High,1815.2,VIP
736983,Backpack,43,2022-12-15 20:00,95.15,0.2,19.17,Electronics,In-store,Not Returned,Low,4091.45,VIP
539179,White Mug,35,2022-12-16 07:00,67.34,0.33,18.4,Electronics,In-store,Not Returned,High,2356.9,VIP
614497,USB Cable,41,2022-12-16 22:00,86.11,0.13,9.62,Electronics,In-store,Not Returned,Medium,3530.51,VIP
829692,Wireless Mouse,20,2022-12-17 16:00,86.11,0.38,22.12,Electronics,Online,Not Returned,Low,1722.2,VIP
662943,Office Chair,24,2022-12-18 08:00,43.27,0.39,28.1,Electronics,In-store,Not Returned,High,1038.48,VIP
763110,Headphones,23,2022-12-19 02:00,76.52,0.26,23.48,Electronics,In-store,Not Returned,High,1759.9599999999998,VIP
707508,Backpack,37,2022-12-19 04:00,28.06,0.22,16.02,Electronics,Online,Not Returned,High,1038.22,VIP
405262,Blue Pen,41,2022-12-19 05:00,44.6,0.18,9.97,Electronics,Online,Not Returned,Medium,1828.6,VIP
987996,Wireless Mouse,45,2022-12-19 11:00,52.95,0.25,6.88,Electronics,Online,Not Returned,Low,2382.75,VIP
147342,Backpack,49,2022-12-19 13:00,35.56,0.03,27.05,Electronics,In-store,Not Returned,Medium,1742.44,VIP
946938,Wall Clock,13,2022-12-19 18:00,92.27,0.36,8.41,Electronics,In-store,Returned,Low,1199.51,VIP
145420,USB Cable,39,2022-12-20 23:00,41.84,0.24,16.57,Electronics,Online,Not Returned,Medium,1631.7600000000002,VIP
120497,Office Chair,45,2022-12-21 06:00,70.31,0.08,24.19,Electronics,Online,Not Returned,Medium,3163.9500000000003,VIP
772305,USB Cable,37,2022-12-21 12:00,90.34,0.15,28.27,Electronics,In-store,Not Returned,High,3342.58,VIP
511855,Office Chair,38,2022-12-22 00:00,42.62,0.4,5.75,Electronics,Online,Returned,Medium,1619.56,VIP
285123,Headphones,42,2022-12-22 04:00,58.24,0.31,11.58,Electronics,In-store,Not Returned,Medium,2446.08,VIP
291711,USB Cable,37,2022-12-22 05:00,43.23,0.32,21.65,Electronics,Online,Not Returned,High,1599.51,VIP
870434,White Mug,16,2022-12-23 01:00,84.22,0.24,13.16,Electronics,In-store,Not Returned,High,1347.52,VIP
755483,Wall Clock,35,2022-12-23 05:00,53.28,0.41,22.47,Electronics,Online,Not Returned,Medium,1864.8,VIP
431576,Headphones,32,2022-12-23 10:00,71.24,0.03,19.97,Electronics,In-store,Not Returned,Medium,2279.68,VIP
172575,T-shirt,23,2022-12-23 13:00,55.48,0.16,16.69,Electronics,Online,Not Returned,Low,1276.04,VIP
208871,USB Cable,31,2022-12-23 17:00,78.21,0.04,13.1,Electronics,In-store,Not Returned,Medium,2424.51,VIP
577347,Backpack,18,2022-12-24 02:00,60.84,0.28,16.94,Electronics,Online,Not Returned,High,1095.12,VIP
701944,Wall Clock,33,2022-12-24 09:00,77.14,0.33,15.88,Electronics,In-store,Not Returned,High,2545.62,VIP
523499,Wall Clock,19,2022-12-24 10:00,70.15,0.01,11.51,Electronics,In-store,Not Returned,High,1332.85,VIP
309742,Backpack,46,2022-12-25 10:00,83.93,0.21,12.72,Electronics,In-store,Not Returned,High,3860.78,VIP
566802,Headphones,42,2022-12-26 06:00,39.79,0.27,5.13,Electronics,In-store,Returned,Low,1671.18,VIP
911015,Desk Lamp,29,2022-12-26 09:00,60.34,0.09,22.14,Electronics,Online,Not Returned,Medium,1749.86,VIP
781066,Blue Pen,41,2022-12-27 12:00,44.4,0.27,10.01,Electronics,In-store,Not Returned,High,1820.4,VIP
245120,Wall Clock,32,2022-12-27 20:00,56.66,0.21,8.24,Electronics,Online,Not Returned,Low,1813.12,VIP
337741,Wall Clock,39,2022-12-27 23:00,41.82,0.39,14.87,Electronics,Online,Not Returned,Medium,1630.98,VIP
226170,Office Chair,48,2022-12-28 02:00,88.85,0.15,18.5,Electronics,In-store,Not Returned,Low,4264.799999999999,VIP
670197,Notebook,42,2022-12-28 21:00,93.77,0.31,18.12,Electronics,In-store,Returned,Medium,3938.34,VIP
450435,Headphones,37,2022-12-29 17:00,47.88,0.18,17.81,Electronics,In-store,Not Returned,Low,1771.5600000000002,VIP
721065,Blue Pen,20,2022-12-29 19:00,85.69,0.02,16.03,Electronics,In-store,Not Returned,Low,1713.8,VIP
647678,Wall Clock,22,2022-12-29 22:00,70.2,0.33,25.54,Electronics,Online,Returned,High,1544.4,VIP
209844,Wall Clock,27,2022-12-30 17:00,80.37,0.46,16.27,Electronics,Online,Not Returned,Low,2169.99,VIP
282957,T-shirt,33,2022-12-31 01:00,53.43,0.35,29.33,Electronics,In-store,Not Returned,High,1763.19,VIP
637507,Notebook,40,2022-12-31 17:00,74.02,0.39,19.99,Electronics,Online,Not Returned,Low,2960.8,VIP
300065,Desk Lamp,-24,2022-12-31 23:00,-76.69,1.2350003442952862,,Electronics,Online,Not Returned,High,1840.56,VIP
560498,Office Chair,17,2023-01-01 23:00,72.05,0.0,15.24,Electronics,Online,Not Returned,High,1224.85,VIP
829221,White Mug,45,2023-01-02 01:00,63.08,0.36,17.69,Electronics,Online,Not Returned,High,2838.6,VIP
104486,Desk Lamp,39,2023-01-02 02:00,26.03,0.44,20.2,Electronics,In-store,Not Returned,Medium,1015.17,VIP
835224,Backpack,28,2023-01-02 04:00,58.71,0.3,17.3,Electronics,In-store,Not Returned,High,1643.88,VIP
675985,Desk Lamp,28,2023-01-02 07:00,48.22,0.46,8.79,Electronics,Online,Not Returned,Medium,1350.16,VIP
422742,Desk Lamp,40,2023-01-03 02:00,80.88,0.19,27.67,Electronics,In-store,Not Returned,Medium,3235.2,VIP
396695,Notebook,39,2023-01-03 13:00,64.53,0.01,22.07,Electronics,Online,Not Returned,High,2516.67,VIP
733778,Notebook,39,2023-01-03 19:00,53.53,0.37,8.65,Electronics,In-store,Not Returned,Low,2087.67,VIP
115213,White Mug,48,2023-01-04 10:00,96.49,0.25,5.37,Electronics,Online,Not Returned,Medium,4631.52,VIP
441910,Office Chair,28,2023-01-04 13:00,63.07,0.47,9.68,Electronics,Online,Not Returned,Low,1765.96,VIP
765400,White Mug,46,2023-01-04 16:00,62.69,0.46,24.88,Electronics,In-store,Not Returned,Medium,2883.74,VIP
515335,T-shirt,43,2023-01-05 07:00,89.83,0.15,8.54,Electronics,In-store,Not Returned,Low,3862.69,VIP
838587,Blue Pen,30,2023-01-06 01:00,79.11,0.26,10.75,Electronics,In-store,Not Returned,Low,2373.3,VIP
252395,Backpack,48,2023-01-06 09:00,39.01,0.34,20.92,Electronics,In-store,Not Returned,Low,1872.48,VIP
888512,T-shirt,17,2023-01-06 14:00,63.55,0.02,24.41,Electronics,In-store,Returned,Medium,1080.35,VIP
491016,Backpack,20,2023-01-07 02:00,91.02,0.39,23.94,Electronics,In-store,Not Returned,Medium,1820.4,VIP
859981,USB Cable,30,2023-01-07 12:00,80.15,0.43,12.43,Electronics,In-store,Not Returned,Medium,2404.5,VIP
886617,Notebook,47,2023-01-07 15:00,78.89,0.27,23.83,Electronics,In-store,Not Returned,Medium,3707.83,VIP
124718,Notebook,42,2023-01-07 16:00,78.1,0.01,5.09,Electronics,Online,Not Returned,Medium,3280.2,VIP
863011,White Mug,37,2023-01-09 04:00,37.61,0.34,19.57,Electronics,Online,Not Returned,Medium,1391.57,VIP
719405,Blue Pen,32,2023-01-09 07:00,43.21,0.41,19.8,Electronics,In-store,Returned,Medium,1382.72,VIP
102355,Office Chair,16,2023-01-09 23:00,92.5,0.28,16.43,Electronics,In-store,Not Returned,High,1480.0,VIP
211151,Office Chair,49,2023-01-10 05:00,57.87,0.13,20.07,Electronics,In-store,Not Returned,High,2835.63,VIP
275477,White Mug,19,2023-01-10 09:00,64.97,0.34,21.11,Electronics,Online,Not Returned,Medium,1234.43,VIP
581465,Headphones,34,2023-01-10 21:00,84.89,0.42,16.93,Electronics,In-store,Not Returned,High,2886.26,VIP
977000,White Mug,30,2023-01-11 04:00,83.91,0.15,7.57,Electronics,Online,Not Returned,Medium,2517.3,VIP
279111,Desk Lamp,39,2023-01-11 12:00,60.26,0.01,24.29,Electronics,In-store,Returned,Medium,2350.14,VIP
568492,Headphones,33,2023-01-11 18:00,35.25,0.45,9.79,Electronics,Online,Not Returned,Low,1163.25,VIP
674656,Blue Pen,24,2023-01-11 22:00,96.83,0.13,10.02,Electronics,Online,Not Returned,Medium,2323.92,VIP
508016,Wall Clock,15,2023-01-11 23:00,70.44,0.01,26.3,Electronics,Online,Not Returned,High,1056.6,VIP
829063,Desk Lamp,30,2023-01-12 23:00,57.44,0.03,7.27,Electronics,Online,Not Returned,High,1723.1999999999998,VIP
476903,USB Cable,32,2023-01-13 12:00,63.19,0.38,7.29,Electronics,Online,Not Returned,High,2022.08,VIP
725782,Headphones,32,2023-01-13 22:00,88.63,0.38,22.16,Electronics,In-store,Returned,Low,2836.16,VIP
982313,Notebook,36,2023-01-14 15:00,57.19,0.41,10.96,Electronics,In-store,Not Returned,High,2058.84,VIP
993672,USB Cable,48,2023-01-15 17:00,68.0,0.39,7.07,Electronics,Online,Not Returned,Medium,3264.0,VIP
312678,Notebook,44,2023-01-16 11:00,39.14,0.1,10.45,Electronics,In-store,Not Returned,Medium,1722.16,VIP
474635,White Mug,22,2023-01-16 12:00,81.74,0.37,10.15,Electronics,In-store,Not Returned,Medium,1798.28,VIP
582504,T-shirt,32,2023-01-16 14:00,81.07,0.16,11.51,Electronics,In-store,Not Returned,Low,2594.24,VIP
805315,Backpack,24,2023-01-16 21:00,53.91,0.49,8.0,Electronics,In-store,Not Returned,Low,1293.84,VIP
310087,USB Cable,46,2023-01-17 06:00,86.21,0.37,24.5,Electronics,Online,Not Returned,Medium,3965.66,VIP
848141,Wireless Mouse,33,2023-01-17 08:00,79.79,0.06,19.27,Electronics,Online,Not Returned,High,2633.07,VIP
815475,Wall Clock,37,2023-01-17 10:00,44.29,0.46,7.93,Electronics,Online,Not Returned,High,1638.73,VIP
650337,USB Cable,48,2023-01-17 19:00,47.69,0.11,8.88,Electronics,In-store,Not Returned,Medium,2289.12,VIP
664685,Backpack,28,2023-01-19 06:00,96.0,0.23,5.67,Electronics,Online,Not Returned,Medium,2688.0,VIP
691296,Blue Pen,23,2023-01-19 15:00,60.72,0.35,14.96,Electronics,In-store,Not Returned,High,1396.56,VIP
524018,USB Cable,27,2023-01-19 18:00,87.05,0.36,25.81,Electronics,In-store,Not Returned,High,2350.35,VIP
170408,T-shirt,45,2023-01-19 19:00,87.74,0.0,17.11,Electronics,In-store,Not Returned,High,3948.3,VIP
244763,Backpack,30,2023-01-19 22:00,93.33,0.22,9.62,Electronics,Online,Not Returned,High,2799.9,VIP
707970,T-shirt,29,2023-01-20 23:00,90.09,0.17,14.88,Electronics,In-store,Not Returned,Medium,2612.61,VIP
902047,Desk Lamp,37,2023-01-21 21:00,68.46,0.06,18.55,Electronics,Online,Not Returned,Low,2533.02,VIP
399480,USB Cable,29,2023-01-22 04:00,63.25,0.45,11.88,Electronics,Online,Not Returned,Low,1834.25,VIP
477546,Blue Pen,18,2023-01-23 10:00,88.1,0.27,23.6,Electronics,Online,Not Returned,Medium,1585.8,VIP
625496,Desk Lamp,49,2023-01-23 18:00,57.66,0.26,20.98,Electronics,In-store,Not Returned,Low,2825.34,VIP
558450,Desk Lamp,28,2023-01-23 21:00,67.27,0.24,26.92,Electronics,Online,Not Returned,Medium,1883.56,VIP
638834,Wall Clock,33,2023-01-24 21:00,69.33,0.42,10.81,Electronics,In-store,Returned,Low,2287.89,VIP
101304,Wall Clock,34,2023-01-24 23:00,65.12,0.34,12.91,Electronics,Online,Not Returned,High,2214.08,VIP
735847,Wireless Mouse,25,2023-01-25 21:00,60.66,0.03,18.5,Electronics,Online,Not Returned,High,1516.5,VIP
353555,Desk Lamp,38,2023-01-26 02:00,27.2,0.29,9.47,Electronics,Online,Not Returned,High,1033.6,VIP
943784,White Mug,40,2023-01-26 15:00,82.24,0.41,22.79,Electronics,In-store,Not Returned,Low,3289.6,VIP
221638,Headphones,15,2023-01-26 18:00,94.62,0.24,20.75,Electronics,In-store,Not Returned,Medium,1419.3000000000002,VIP
516650,Wireless Mouse,43,2023-01-27 06:00,89.51,0.43,8.69,Electronics,Online,Not Returned,Medium,3848.93,VIP
914155,Headphones,37,2023-01-27 20:00,82.52,0.11,19.54,Electronics,In-store,Not Returned,High,3053.24,VIP
181434,Headphones,12,2023-01-28 05:00,89.64,0.06,16.32,Electronics,Online,Returned,Low,1075.68,VIP
344790,Office Chair,38,2023-01-28 07:00,66.78,0.24,19.7,Electronics,In-store,Not Returned,Medium,2537.64,VIP
547905,Desk Lamp,43,2023-01-28 11:00,69.26,0.35,20.25,Electronics,In-store,Not Returned,Low,2978.1800000000003,VIP
951198,Notebook,25,2023-01-28 14:00,71.86,0.07,23.6,Electronics,In-store,Returned,Medium,1796.5,VIP
116263,T-shirt,14,2023-01-29 02:00,89.38,0.27,9.49,Electronics,Online,Not Returned,Medium,1251.32,VIP
281171,USB Cable,47,2023-01-29 03:00,51.6,0.17,16.12,Electronics,Online,Not Returned,Medium,2425.2000000000003,VIP
546722,T-shirt,35,2023-01-30 11:00,99.44,0.22,9.25,Electronics,Online,Not Returned,High,3480.4,VIP
926599,Wall Clock,37,2023-01-30 14:00,51.9,0.46,12.47,Electronics,Online,Not Returned,Medium,1920.3,VIP
859652,Backpack,33,2023-01-31 03:00,64.24,0.13,20.35,Electronics,Online,Not Returned,High,2119.92,VIP
834124,Wall Clock,19,2023-01-31 10:00,84.42,0.48,6.5,Electronics,Online,Returned,Medium,1603.98,VIP
310590,Backpack,24,2023-01-31 21:00,96.78,0.03,6.26,Electronics,In-store,Not Returned,High,2322.7200000000003,VIP
978777,Office Chair,46,2023-02-01 03:00,61.11,0.22,27.0,Electronics,Online,Returned,High,2811.06,VIP
505895,USB Cable,44,2023-02-01 11:00,64.24,0.37,30.0,Electronics,Online,Not Returned,Medium,2826.56,VIP
647594,Notebook,34,2023-02-01 20:00,39.07,0.05,28.56,Electronics,In-store,Returned,Medium,1328.38,VIP
238519,Wall Clock,15,2023-02-02 05:00,92.56,0.41,20.84,Electronics,In-store,Not Returned,High,1388.4,VIP
847405,USB Cable,24,2023-02-02 11:00,60.72,0.42,24.63,Electronics,In-store,Not Returned,High,1457.28,VIP
211414,T-shirt,42,2023-02-02 19:00,95.61,0.3,9.86,Electronics,In-store,Not Returned,Low,4015.62,VIP
705432,Blue Pen,36,2023-02-03 00:00,39.98,0.3,21.87,Electronics,In-store,Not Returned,Medium,1439.28,VIP
100638,Backpack,33,2023-02-03 01:00,79.38,0.0,19.69,Electronics,In-store,Returned,Medium,2619.54,VIP
147234,White Mug,47,2023-02-03 05:00,66.46,0.42,26.26,Electronics,Online,Not Returned,Medium,3123.62,VIP
868454,USB Cable,37,2023-02-03 18:00,47.69,0.16,9.06,Electronics,In-store,Not Returned,Medium,1764.53,VIP
133103,USB Cable,31,2023-02-04 02:00,52.83,0.16,23.26,Electronics,Online,Not Returned,Low,1637.73,VIP
673697,USB Cable,31,2023-02-04 07:00,69.82,0.43,7.07,Electronics,In-store,Not Returned,High,2164.42,VIP
703015,Headphones,49,2023-02-04 15:00,71.6,0.08,20.59,Electronics,Online,Not Returned,High,3508.4,VIP
803844,Notebook,37,2023-02-04 20:00,64.47,0.07,18.56,Electronics,Online,Returned,Low,2385.39,VIP
837770,Backpack,29,2023-02-05 04:00,84.19,0.26,16.48,Electronics,Online,Not Returned,High,2441.51,VIP
476276,White Mug,38,2023-02-07 04:00,57.63,0.16,6.32,Electronics,In-store,Not Returned,High,2189.94,VIP
458486,Notebook,32,2023-02-07 11:00,97.82,0.1,23.98,Electronics,Online,Not Returned,Medium,3130.24,VIP
333084,T-shirt,29,2023-02-07 22:00,90.02,0.35,12.48,Electronics,Online,Not Returned,High,2610.58,VIP
388953,Wall Clock,18,2023-02-08 08:00,96.94,0.17,22.91,Electronics,In-store,Not Returned,Medium,1744.92,VIP
662656,Notebook,-50,2023-02-08 10:00,-57.14,1.9282923967082315,,Electronics,Online,Not Returned,Low,2857.0,VIP
478337,T-shirt,33,2023-02-08 16:00,99.2,0.4,15.55,Electronics,Online,Not Returned,Medium,3273.6,VIP
160666,Desk Lamp,18,2023-02-09 17:00,97.1,0.22,15.45,Electronics,In-store,Not Returned,Low,1747.8,VIP
585705,Desk Lamp,29,2023-02-10 04:00,70.08,0.01,26.62,Electronics,In-store,Not Returned,High,2032.32,VIP
418952,Blue Pen,33,2023-02-10 09:00,88.87,0.01,29.82,Electronics,In-store,Not Returned,Medium,2932.71,VIP
182790,USB Cable,23,2023-02-10 15:00,66.32,0.16,19.72,Electronics,In-store,Not Returned,Medium,1525.36,VIP
969645,Wireless Mouse,33,2023-02-10 21:00,33.79,0.36,8.07,Electronics,In-store,Not Returned,Medium,1115.07,VIP
851245,Office Chair,26,2023-02-11 11:00,84.13,0.24,21.79,Electronics,Online,Not Returned,High,2187.38,VIP
264515,Office Chair,37,2023-02-12 05:00,66.43,0.45,21.49,Electronics,Online,Not Returned,Medium,2457.9100000000003,VIP
729201,USB Cable,47,2023-02-12 15:00,86.35,0.36,12.18,Electronics,Online,Returned,High,4058.45,VIP
774162,Blue Pen,34,2023-02-14 21:00,74.51,0.42,15.96,Electronics,Online,Not Returned,Medium,2533.34,VIP
841541,White Mug,39,2023-02-15 10:00,90.91,0.23,19.42,Electronics,In-store,Not Returned,Medium,3545.49,VIP
513067,Office Chair,22,2023-02-15 18:00,72.18,0.35,22.35,Electronics,In-store,Not Returned,Medium,1587.96,VIP
585685,Notebook,48,2023-02-16 00:00,25.63,0.28,13.55,Electronics,In-store,Not Returned,High,1230.24,VIP
489871,Headphones,27,2023-02-16 23:00,86.83,0.45,23.99,Electronics,Online,Not Returned,Low,2344.41,VIP
875381,Wireless Mouse,28,2023-02-17 01:00,70.48,0.24,23.24,Electronics,In-store,Not Returned,Low,1973.44,VIP
523500,Blue Pen,28,2023-02-18 04:00,71.9,0.29,26.78,Electronics,Online,Returned,Low,2013.2000000000005,VIP
495151,T-shirt,21,2023-02-18 14:00,65.75,0.05,13.33,Electronics,In-store,Not Returned,Low,1380.75,VIP
510142,Blue Pen,48,2023-02-19 09:00,68.72,0.46,20.02,Electronics,In-store,Not Returned,High,3298.56,VIP
136417,Wall Clock,25,2023-02-19 16:00,94.04,0.4,20.6,Electronics,Online,Not Returned,Low,2351.0,VIP
994208,Headphones,42,2023-02-20 08:00,67.14,0.21,23.85,Electronics,Online,Not Returned,High,2819.88,VIP
216048,Wall Clock,46,2023-02-20 12:00,54.84,0.34,12.4,Electronics,Online,Not Returned,Medium,2522.6400000000003,VIP
973772,Office Chair,15,2023-02-20 14:00,68.71,0.2,26.12,Electronics,In-store,Not Returned,Low,1030.65,VIP
472767,T-shirt,38,2023-02-20 20:00,26.86,0.02,24.14,Electronics,In-store,Not Returned,Low,1020.68,VIP
726469,T-shirt,21,2023-02-21 06:00,96.5,0.24,6.63,Electronics,In-store,Not Returned,Medium,2026.5,VIP
703986,Blue Pen,44,2023-02-22 15:00,55.27,0.45,28.15,Electronics,Online,Not Returned,Medium,2431.88,VIP
505234,Notebook,46,2023-02-23 06:00,55.8,0.2,27.19,Electronics,In-store,Not Returned,High,2566.8,VIP
392592,Desk Lamp,36,2023-02-23 15:00,73.22,0.32,24.87,Electronics,Online,Returned,High,2635.92,VIP
518336,Office Chair,25,2023-02-23 17:00,73.3,0.31,24.15,Electronics,In-store,Not Returned,Low,1832.5,VIP
161282,Backpack,40,2023-02-24 01:00,37.08,0.26,6.01,Electronics,Online,Not Returned,Low,1483.1999999999998,VIP
187393,Blue Pen,41,2023-02-24 02:00,47.32,0.15,8.65,Electronics,Online,Not Returned,High,1940.12,VIP
754110,Wireless Mouse,44,2023-02-24 04:00,75.15,0.14,16.26,Electronics,In-store,Not Returned,Medium,3306.6000000000004,VIP
552655,Wall Clock,37,2023-02-24 14:00,63.68,0.39,19.27,Electronics,In-store,Not Returned,Low,2356.16,VIP
735754,Headphones,34,2023-02-25 00:00,78.31,0.24,9.93,Electronics,Online,Not Returned,Medium,2662.54,VIP
336424,Wireless Mouse,29,2023-02-25 03:00,50.42,0.23,25.59,Electronics,In-store,Not Returned,Low,1462.18,VIP
146475,White Mug,22,2023-02-25 04:00,80.34,0.46,15.38,Electronics,Online,Not Returned,Medium,1767.48,VIP
613214,Blue Pen,24,2023-02-25 09:00,72.04,0.14,24.61,Electronics,Online,Not Returned,Medium,1728.96,VIP
208644,Backpack,47,2023-02-25 10:00,38.86,0.21,22.44,Electronics,In-store,Not Returned,High,1826.42,VIP
748238,Backpack,27,2023-02-25 20:00,60.57,0.1,14.84,Electronics,Online,Returned,Medium,1635.39,VIP
387058,Headphones,20,2023-02-26 05:00,54.31,0.48,21.38,Electronics,In-store,Not Returned,High,1086.2,VIP
