invoiceno,description,quantity,invoicedate,unitprice,discount,shippingcost,category,saleschannel,returnstatus,orderpriority,total_revenue,grade
314075,Desk Lamp,37,2023-03-23 01:00,74.95,0.22,19.43,Furniture,In-store,Not Returned,High,2773.15,VIP
935672,T-shirt,32,2023-03-23 11:00,85.7,0.04,22.62,Furniture,Online,Not Returned,Medium,2742.4,VIP
776110,Backpack,40,2023-03-24 04:00,69.7,0.13,21.39,Furniture,In-store,Not Returned,Low,2788.0,VIP
232624,Wall Clock,37,2023-03-24 09:00,43.92,0.13,11.74,Furniture,In-store,Returned,Medium,1625.04,VIP
502826,USB Cable,45,2023-03-25 02:00,36.36,0.36,23.15,Furniture,In-store,Not Returned,Low,1636.2,VIP
128615,Headphones,38,2023-03-25 03:00,48.85,0.29,20.84,Furniture,Online,Not Returned,Low,1856.3,VIP
307716,Notebook,46,2023-03-25 04:00,62.7,0.16,23.43,Furniture,Online,Not Returned,Low,2884.2000000000003,VIP
173086,Backpack,41,2023-03-25 10:00,90.07,0.35,27.68,Furniture,Online,Not Returned,Low,3692.87,VIP
114202,Blue Pen,44,2023-03-26 18:00,30.98,0.47,19.35,Furniture,Online,Not Returned,High,1363.12,VIP
775799,Wireless Mouse,40,2023-03-27 01:00,73.0,0.19,23.15,Furniture,Online,Not Returned,Medium,2920.0,VIP
869709,Desk Lamp,36,2023-03-27 17:00,38.57,0.47,28.94,Furniture,Online,Not Returned,Medium,1388.52,VIP
326283,Blue Pen,28,2023-03-28 03:00,61.05,0.15,22.3,Furniture,Online,Not Returned,Medium,1709.4,VIP
516716,Wireless Mouse,28,2023-03-29 08:00,39.13,0.25,28.13,Furniture,Online,Not Returned,Medium,1095.64,VIP
403588,Backpack,27,2023-03-29 20:00,40.69,0.2,17.92,Furniture,In-store,Not Returned,High,1098.63,VIP
526375,Blue Pen,39,2023-03-31 17:00,79.31,0.16,20.54,Furniture,In-store,Not Returned,Low,3093.09,VIP
891042,Wireless Mouse,31,2023-04-01 10:00,51.05,0.01,19.13,Furniture,Online,Not Returned,High,1582.55,VIP
214794,Backpack,11,2023-04-03 01:00,91.2,0.17,19.24,Furniture,In-store,Not Returned,Medium,1003.2,VIP
955208,Headphones,29,2023-04-03 07:00,46.27,0.45,19.61,Furniture,In-store,Not Returned,Medium,1341.8300000000002,VIP
196626,White Mug,18,2023-04-05 11:00,77.87,0.24,28.58,Furniture,In-store,Not Returned,Medium,1401.66,VIP
525987,T-shirt,33,2023-04-06 14:00,74.06,0.4,13.74,Furniture,In-store,Not Returned,High,2443.98,VIP
558166,USB Cable,32,2023-04-06 15:00,74.85,0.47,13.82,Furniture,Online,Not Returned,Low,2395.2,VIP
594771,T-shirt,24,2023-04-07 06:00,67.94,0.47,13.52,Furniture,Online,Returned,High,1630.56,VIP
722762,Headphones,37,2023-04-08 06:00,55.78,0.06,21.23,Furniture,Online,Not Returned,Low,2063.86,VIP
909527,White Mug,46,2023-04-08 12:00,46.92,0.31,11.33,Furniture,In-store,Not Returned,Low,2158.32,VIP
259435,Wall Clock,13,2023-04-09 00:00,94.3,0.17,7.46,Furniture,Online,Not Returned,Medium,1225.9,VIP
641709,Office Chair,16,2023-04-09 03:00,92.14,0.08,19.15,Furniture,In-store,Not Returned,High,1474.24,VIP
801983,USB Cable,46,2023-04-09 09:00,98.35,0.27,23.03,Furniture,Online,Not Returned,Medium,4524.099999999999,VIP
426512,Backpack,37,2023-04-09 21:00,84.57,0.12,12.94,Furniture,Online,Not Returned,Medium,3129.09,VIP
132481,Office Chair,49,2023-04-10 07:00,49.34,0.14,21.55,Furniture,Online,Returned,Low,2417.6600000000003,VIP
338691,Backpack,21,2023-04-11 02:00,90.21,0.39,25.44,Furniture,In-store,Returned,High,1894.41,VIP
656420,USB Cable,21,2023-04-11 05:00,87.05,0.28,17.59,Furniture,Online,Not Returned,Medium,1828.05,VIP
574677,Backpack,37,2023-04-11 11:00,31.93,0.4,11.56,Furniture,Online,Returned,High,1181.41,VIP
388465,Office Chair,18,2023-04-12 01:00,60.73,0.48,20.32,Furniture,Online,Not Returned,Low,1093.14,VIP
235230,Desk Lamp,14,2023-04-12 13:00,99.26,0.13,24.1,Furniture,In-store,Not Returned,Low,1389.64,VIP
987518,White Mug,12,2023-04-12 17:00,95.4,0.17,14.04,Furniture,In-store,Not Returned,Medium,1144.8000000000002,VIP
357075,Office Chair,44,2023-04-13 13:00,76.46,0.05,11.42,Furniture,In-store,Not Returned,High,3364.24,VIP
853132,Desk Lamp,16,2023-04-13 14:00,68.8,0.23,27.82,Furniture,In-store,Not Returned,High,1100.8,VIP
978531,Wireless Mouse,17,2023-04-14 02:00,82.23,0.27,10.62,Furniture,Online,Not Returned,Medium,1397.91,VIP
157061,Wall Clock,31,2023-04-14 12:00,38.69,0.15,9.19,Furniture,In-store,Not Returned,Low,1199.39,VIP
862017,Headphones,-44,2023-04-15 00:00,-34.64,1.3951767449341317,,Furniture,In-store,Not Returned,Low,1524.16,VIP
385605,Backpack,32,2023-04-15 05:00,72.93,0.44,23.78,Furniture,In-store,Returned,Medium,2333.76,VIP
714865,Notebook,36,2023-04-15 14:00,48.82,0.1,18.47,Furniture,Online,Not Returned,Medium,1757.52,VIP
667729,Office Chair,25,2023-04-15 21:00,54.95,0.35,14.06,Furniture,In-store,Not Returned,Low,1373.75,VIP
312361,Wireless Mouse,-31,2023-04-16 04:00,-66.94,1.1683172148741572,,Furniture,In-store,Returned,High,2075.14,VIP
139530,Notebook,43,2023-04-16 17:00,43.47,0.2,14.23,Furniture,Online,Returned,High,1869.21,VIP
747786,T-shirt,28,2023-04-16 22:00,73.3,0.27,11.63,Furniture,Online,Not Returned,Low,2052.4,VIP
304781,Notebook,30,2023-04-17 01:00,38.5,0.43,24.79,Furniture,Online,Not Returned,High,1155.0,VIP
766716,Wall Clock,35,2023-04-17 04:00,29.46,0.16,8.77,Furniture,In-store,Not Returned,High,1031.1,VIP
326351,White Mug,32,2023-04-17 14:00,61.19,0.11,12.14,Furniture,Online,Not Returned,Low,1958.08,VIP
557782,USB Cable,30,2023-04-18 01:00,42.71,0.4,9.3,Furniture,In-store,Not Returned,Low,1281.3,VIP
241755,White Mug,46,2023-04-18 14:00,86.26,0.46,16.0,Furniture,Online,Not Returned,Low,3967.96,VIP
949093,White Mug,34,2023-04-18 21:00,89.86,0.05,17.0,Furniture,Online,Not Returned,Medium,3055.24,VIP
524517,T-shirt,24,2023-04-19 02:00,82.81,0.25,25.62,Furniture,Online,Not Returned,Medium,1987.44,VIP
503048,Blue Pen,31,2023-04-19 07:00,96.52,0.45,26.91,Furniture,Online,Not Returned,High,2992.12,VIP
378477,Notebook,27,2023-04-19 14:00,98.77,0.18,8.77,Furniture,Online,Not Returned,Medium,2666.79,VIP
265591,Wall Clock,30,2023-04-19 21:00,53.0,0.11,5.88,Furniture,Online,Not Returned,Low,1590.0,VIP
578041,USB Cable,28,2023-04-20 11:00,62.85,0.21,8.89,Furniture,Online,Not Returned,High,1759.8,VIP
769902,USB Cable,26,2023-04-20 13:00,74.96,0.11,12.14,Furniture,Online,Not Returned,Medium,1948.96,VIP
487581,Desk Lamp,28,2023-04-21 21:00,72.74,0.45,23.52,Furniture,Online,Not Returned,Low,2036.72,VIP
464258,USB Cable,27,2023-04-21 23:00,42.51,0.15,21.88,Furniture,In-store,Not Returned,Medium,1147.77,VIP
915832,USB Cable,44,2023-04-22 18:00,98.84,0.41,24.21,Furniture,Online,Not Returned,Medium,4348.96,VIP
898526,T-shirt,41,2023-04-23 00:00,63.29,0.45,15.76,Furniture,Online,Not Returned,Medium,2594.89,VIP
670935,White Mug,43,2023-04-23 02:00,32.05,0.13,27.16,Furniture,Online,Not Returned,Low,1378.15,VIP
501894,USB Cable,42,2023-04-23 08:00,61.26,0.43,24.73,Furniture,In-store,Not Returned,High,2572.92,VIP
132143,Wall Clock,45,2023-04-23 23:00,45.45,0.03,27.07,Furniture,In-store,Not Returned,High,2045.25,VIP
358329,Office Chair,28,2023-04-24 19:00,91.44,0.05,6.32,Furniture,Online,Not Returned,Low,2560.32,VIP
816846,Wall Clock,21,2023-04-25 00:00,52.21,0.36,25.87,Furniture,Online,Not Returned,High,1096.41,VIP
872112,White Mug,48,2023-04-25 04:00,66.64,0.29,12.18,Furniture,Online,Not Returned,High,3198.7200000000003,VIP
223031,USB Cable,47,2023-04-26 10:00,45.41,0.04,25.18,Furniture,In-store,Not Returned,High,2134.27,VIP
116838,Wall Clock,44,2023-04-28 08:00,78.94,0.46,20.49,Furniture,In-store,Not Returned,Medium,3473.36,VIP
930696,Backpack,38,2023-04-28 22:00,40.5,0.06,25.5,Furniture,In-store,Not Returned,Low,1539.0,VIP
365914,Headphones,37,2023-04-29 18:00,53.95,0.19,19.22,Furniture,Online,Not Returned,Low,1996.15,VIP
546187,Backpack,34,2023-04-30 05:00,34.86,0.07,17.99,Furniture,Online,Returned,High,1185.24,VIP
670107,T-shirt,17,2023-04-30 20:00,59.62,0.32,17.71,Furniture,In-store,Not Returned,Low,1013.54,VIP
769773,Office Chair,37,2023-05-01 05:00,82.07,0.02,22.28,Furniture,In-store,Not Returned,Low,3036.59,VIP
822193,Headphones,12,2023-05-01 17:00,85.41,0.36,26.97,Furniture,In-store,Not Returned,Low,1024.92,VIP
285326,Wireless Mouse,20,2023-05-01 22:00,50.33,0.5,12.39,Furniture,In-store,Not Returned,Low,1006.6,VIP
991903,Notebook,-39,2023-05-02 17:00,-52.88,0.25,,Furniture,In-store,Not Returned,High,2062.32,VIP
974294,White Mug,48,2023-05-02 18:00,34.44,0.27,24.76,Furniture,Online,Not Returned,Medium,1653.12,VIP
859838,Headphones,27,2023-05-03 05:00,75.65,0.37,12.24,Furniture,In-store,Not Returned,Low,2042.55,VIP
377833,Wall Clock,47,2023-05-03 06:00,36.76,0.06,16.78,Furniture,Online,Not Returned,Medium,1727.7199999999998,VIP
430035,Wireless Mouse,-37,2023-05-03 10:00,-88.0,1.672349400482431,,Furniture,In-store,Not Returned,High,3256.0,VIP
282730,Desk Lamp,46,2023-05-03 11:00,64.72,0.38,15.74,Furniture,In-store,Not Returned,Low,2977.12,VIP
561989,Notebook,38,2023-05-03 23:00,43.11,0.11,21.89,Furniture,Online,Not Returned,High,1638.18,VIP
245271,USB Cable,13,2023-05-04 00:00,90.0,0.04,13.23,Furniture,Online,Not Returned,High,1170.0,VIP
771924,Desk Lamp,24,2023-05-04 16:00,97.41,0.03,15.92,Furniture,Online,Not Returned,High,2337.84,VIP
356680,T-shirt,21,2023-05-06 00:00,94.4,0.12,14.43,Furniture,In-store,Not Returned,Low,1982.4,VIP
528651,Office Chair,35,2023-05-06 02:00,41.17,0.26,29.94,Furniture,In-store,Not Returned,High,1440.95,VIP
875469,Blue Pen,18,2023-05-06 05:00,58.7,0.49,15.27,Furniture,In-store,Not Returned,Medium,1056.6,VIP
357505,Desk Lamp,46,2023-05-06 11:00,60.62,0.5,12.39,Furniture,In-store,Not Returned,High,2788.52,VIP
937948,T-shirt,48,2023-05-06 12:00,68.23,0.24,7.56,Furniture,Online,Not Returned,Low,3275.04,VIP
312668,Backpack,35,2023-05-07 09:00,80.04,0.09,15.72,Furniture,Online,Not Returned,Medium,2801.4,VIP
142044,Wireless Mouse,49,2023-05-08 12:00,95.32,0.38,9.31,Furniture,Online,Returned,Low,4670.679999999999,VIP
241615,Desk Lamp,16,2023-05-08 14:00,89.53,0.19,11.2,Furniture,Online,Not Returned,Medium,1432.48,VIP
670669,USB Cable,37,2023-05-08 21:00,73.4,0.5,22.38,Furniture,In-store,Not Returned,Medium,2715.8,VIP
622779,Desk Lamp,25,2023-05-08 22:00,98.96,0.23,15.06,Furniture,Online,Not Returned,High,2474.0,VIP
909903,Desk Lamp,34,2023-05-09 04:00,99.85,0.06,9.39,Furniture,In-store,Not Returned,Medium,3394.9,VIP
624434,Headphones,23,2023-05-11 01:00,72.89,0.06,15.41,Furniture,Online,Not Returned,High,1676.47,VIP
102594,Wireless Mouse,44,2023-05-11 07:00,27.23,0.0,18.97,Furniture,Online,Not Returned,Medium,1198.12,VIP
712485,Desk Lamp,37,2023-05-11 13:00,97.21,0.41,18.19,Furniture,In-store,Not Returned,High,3596.77,VIP
602912,Notebook,26,2023-05-11 15:00,45.57,0.31,8.48,Furniture,In-store,Not Returned,Medium,1184.82,VIP
841898,Backpack,35,2023-05-11 22:00,53.85,0.17,27.88,Furniture,In-store,Not Returned,High,1884.75,VIP
862659,Wireless Mouse,18,2023-05-11 23:00,89.19,0.34,7.97,Furniture,Online,Not Returned,Low,1605.42,VIP
721597,Backpack,25,2023-05-12 06:00,72.09,0.33,7.28,Furniture,In-store,Returned,High,1802.25,VIP
137459,Backpack,15,2023-05-12 10:00,89.31,0.32,29.14,Furniture,Online,Not Returned,Medium,1339.65,VIP
622522,T-shirt,46,2023-05-12 19:00,97.81,0.38,8.29,Furniture,Online,Returned,Medium,4499.26,VIP
791486,Office Chair,26,2023-05-13 14:00,39.43,0.49,17.25,Furniture,In-store,Not Returned,Medium,1025.18,VIP
497294,USB Cable,18,2023-05-13 16:00,98.25,0.3,5.12,Furniture,Online,Not Returned,High,1768.5,VIP
506862,Desk Lamp,46,2023-05-14 00:00,93.82,0.05,8.03,Furniture,Online,Not Returned,High,4315.719999999999,VIP
116211,Backpack,16,2023-05-14 06:00,73.38,0.05,15.01,Furniture,In-store,Not Returned,Low,1174.08,VIP
186665,Desk Lamp,21,2023-05-14 07:00,90.33,0.14,14.55,Furniture,Online,Not Returned,Medium,1896.93,VIP
762737,Headphones,37,2023-05-14 08:00,50.73,0.28,26.63,Furniture,Online,Not Returned,Low,1877.01,VIP
970194,Blue Pen,31,2023-05-14 18:00,34.84,0.2,5.09,Furniture,In-store,Not Returned,Medium,1080.0400000000002,VIP
480213,Wall Clock,23,2023-05-15 19:00,75.01,0.02,26.26,Furniture,Online,Not Returned,Medium,1725.23,VIP
490523,Headphones,25,2023-05-17 02:00,73.75,0.1,22.98,Furniture,Online,Not Returned,Low,1843.75,VIP
198901,Desk Lamp,16,2023-05-17 09:00,65.11,0.17,6.58,Furniture,In-store,Not Returned,Low,1041.76,VIP
345900,T-shirt,36,2023-05-17 19:00,98.66,0.05,24.49,Furniture,Online,Not Returned,Low,3551.76,VIP
113570,Headphones,26,2023-05-18 04:00,41.54,0.21,11.41,Furniture,Online,Returned,Medium,1080.04,VIP
355019,Notebook,33,2023-05-18 11:00,67.98,0.01,8.38,Furniture,In-store,Not Returned,Medium,2243.34,VIP
962800,Wireless Mouse,47,2023-05-18 12:00,52.94,0.42,22.46,Furniture,In-store,Not Returned,High,2488.18,VIP
837897,Desk Lamp,26,2023-05-18 18:00,79.42,0.37,20.97,Furniture,In-store,Not Returned,High,2064.92,VIP
393904,Wall Clock,16,2023-05-19 08:00,93.42,0.22,16.39,Furniture,In-store,Not Returned,Low,1494.72,VIP
624209,Wall Clock,35,2023-05-19 17:00,33.95,0.06,18.42,Furniture,Online,Not Returned,High,1188.25,VIP
756994,Wireless Mouse,27,2023-05-20 05:00,48.13,0.28,23.63,Furniture,In-store,Not Returned,High,1299.51,VIP
867905,Backpack,25,2023-05-20 14:00,50.11,0.23,25.2,Furniture,In-store,Not Returned,Low,1252.75,VIP
118934,USB Cable,22,2023-05-20 15:00,87.29,0.02,27.24,Furniture,Online,Not Returned,Low,1920.38,VIP
673642,Desk Lamp,49,2023-05-21 06:00,94.96,0.04,10.82,Furniture,Online,Not Returned,Low,4653.04,VIP
768763,USB Cable,26,2023-05-21 13:00,74.44,0.03,5.37,Furniture,In-store,Returned,Medium,1935.44,VIP
884891,Blue Pen,24,2023-05-22 13:00,93.34,0.27,22.48,Furniture,In-store,Not Returned,Low,2240.16,VIP
190638,Backpack,44,2023-05-22 14:00,80.21,0.27,8.26,Furniture,Online,Not Returned,Low,3529.24,VIP
116385,White Mug,31,2023-05-23 15:00,86.61,0.18,12.6,Furniture,In-store,Not Returned,Medium,2684.91,VIP
612527,Backpack,12,2023-05-23 20:00,97.1,0.38,16.73,Furniture,Online,Not Returned,Medium,1165.1999999999998,VIP
827498,Notebook,39,2023-05-24 22:00,56.22,0.12,23.71,Furniture,Online,Not Returned,Medium,2192.58,VIP
170656,Blue Pen,15,2023-05-25 10:00,68.38,0.38,28.38,Furniture,In-store,Not Returned,High,1025.6999999999998,VIP
662746,USB Cable,35,2023-05-25 20:00,58.2,0.08,21.64,Furniture,Online,Not Returned,Medium,2037.0,VIP
419631,Desk Lamp,42,2023-05-26 13:00,37.87,0.46,8.5,Furniture,In-store,Returned,High,1590.54,VIP
864413,Blue Pen,39,2023-05-27 10:00,91.08,0.26,17.11,Furniture,Online,Not Returned,High,3552.12,VIP
405963,Wall Clock,49,2023-05-27 12:00,54.67,0.12,24.83,Furniture,In-store,Not Returned,Medium,2678.83,VIP
157858,Wireless Mouse,27,2023-05-28 23:00,89.43,0.44,5.6,Furniture,In-store,Not Returned,High,2414.61,VIP
993148,Wireless Mouse,47,2023-05-29 01:00,52.34,0.24,13.24,Furniture,In-store,Not Returned,Medium,2459.98,VIP
348422,Blue Pen,12,2023-05-29 15:00,94.4,0.37,16.83,Furniture,In-store,Not Returned,High,1132.8000000000002,VIP
664501,White Mug,18,2023-05-29 20:00,59.89,0.45,20.13,Furniture,Online,Not Returned,High,1078.02,VIP
890716,USB Cable,33,2023-05-29 21:00,98.18,0.49,19.06,Furniture,Online,Not Returned,High,3239.94,VIP
153441,Desk Lamp,15,2023-05-30 06:00,98.68,0.14,17.87,Furniture,Online,Not Returned,Medium,1480.2,VIP
420687,Wireless Mouse,18,2023-06-01 04:00,82.92,0.42,18.45,Furniture,In-store,Not Returned,Low,1492.56,VIP
951380,Office Chair,33,2023-06-01 15:00,77.33,0.25,12.04,Furniture,Online,Not Returned,High,2551.89,VIP
602972,Desk Lamp,38,2023-06-01 18:00,43.2,0.07,8.26,Furniture,In-store,Not Returned,Medium,1641.6,VIP
322047,Wall Clock,44,2023-06-02 00:00,74.91,0.08,12.73,Furniture,Online,Not Returned,Medium,3296.04,VIP
976683,Blue Pen,44,2023-06-02 02:00,91.19,0.37,20.68,Furniture,In-store,Returned,Medium,4012.36,VIP
983238,T-shirt,27,2023-06-02 17:00,99.37,0.25,26.6,Furniture,Online,Not Returned,Medium,2682.99,VIP
814335,T-shirt,33,2023-06-03 02:00,84.33,0.04,27.74,Furniture,Online,Not Returned,Medium,2782.89,VIP
645917,Headphones,-25,2023-06-03 04:00,-97.9,1.1979835207384315,,Furniture,Online,Not Returned,Medium,2447.5,VIP
320079,Wireless Mouse,26,2023-06-03 14:00,81.92,0.38,21.16,Furniture,In-store,Not Returned,Low,2129.92,VIP
466675,Notebook,43,2023-06-04 01:00,90.69,0.2,23.64,Furniture,Online,Not Returned,Medium,3899.67,VIP
593663,Blue Pen,19,2023-06-04 11:00,59.35,0.18,28.85,Furniture,Online,Not Returned,High,1127.65,VIP
486505,Notebook,38,2023-06-04 15:00,61.5,0.04,28.82,Furniture,In-store,Not Returned,High,2337.0,VIP
443802,Wall Clock,48,2023-06-05 00:00,70.27,0.09,11.65,Furniture,Online,Not Returned,High,3372.96,VIP
820658,Blue Pen,36,2023-06-05 06:00,68.86,0.3,21.55,Furniture,Online,Not Returned,Low,2478.96,VIP
533733,Desk Lamp,25,2023-06-05 09:00,89.29,0.39,29.51,Furniture,Online,Not Returned,Medium,2232.25,VIP
399519,Headphones,43,2023-06-05 13:00,43.35,0.11,24.33,Furniture,In-store,Returned,Low,1864.05,VIP
777122,Blue Pen,21,2023-06-05 22:00,71.45,0.19,6.05,Furniture,Online,Not Returned,High,1500.45,VIP
622801,USB Cable,19,2023-06-06 10:00,73.39,0.33,27.85,Furniture,In-store,Not Returned,Low,1394.41,VIP
171889,Wireless Mouse,-50,2023-06-06 22:00,-25.99,0.38,,Furniture,Online,Not Returned,Medium,1299.5,VIP
440845,Backpack,45,2023-06-07 21:00,37.67,0.09,10.82,Furniture,Online,Not Returned,Medium,1695.15,VIP
509421,Wireless Mouse,47,2023-06-08 01:00,81.88,0.31,9.99,Furniture,In-store,Not Returned,Low,3848.36,VIP
355665,Office Chair,30,2023-06-08 21:00,53.7,0.49,27.35,Furniture,Online,Returned,Medium,1611.0,VIP
389112,White Mug,36,2023-06-09 03:00,93.52,0.27,20.34,Furniture,Online,Not Returned,Low,3366.72,VIP
603982,Office Chair,19,2023-06-09 13:00,97.7,0.01,7.22,Furniture,In-store,Not Returned,Low,1856.3,VIP
250990,Wall Clock,-19,2023-06-09 16:00,-75.91,0.38,,Furniture,Online,Not Returned,Low,1442.29,VIP
575344,Desk Lamp,24,2023-06-11 07:00,64.36,0.16,28.77,Furniture,Online,Not Returned,Low,1544.64,VIP
175018,White Mug,17,2023-06-11 23:00,81.15,0.13,20.95,Furniture,In-store,Not Returned,Medium,1379.5500000000002,VIP
107304,T-shirt,26,2023-06-12 17:00,56.33,0.08,12.67,Furniture,In-store,Not Returned,High,1464.58,VIP
919072,USB Cable,45,2023-06-13 11:00,41.03,0.03,27.38,Furniture,In-store,Not Returned,Low,1846.35,VIP
880248,Notebook,25,2023-06-14 05:00,61.49,0.45,15.71,Furniture,Online,Not Returned,Low,1537.25,VIP
974756,Backpack,39,2023-06-14 14:00,91.19,0.32,22.98,Furniture,In-store,Not Returned,High,3556.41,VIP
183940,Headphones,25,2023-06-14 21:00,78.34,0.41,6.03,Furniture,Online,Not Returned,High,1958.5,VIP
213570,Blue Pen,27,2023-06-15 01:00,99.87,0.41,17.96,Furniture,In-store,Not Returned,Low,2696.49,VIP
898449,Office Chair,38,2023-06-15 05:00,36.62,0.23,22.46,Furniture,In-store,Not Returned,High,1391.56,VIP
137880,White Mug,21,2023-06-15 07:00,48.02,0.08,9.13,Furniture,Online,Not Returned,Low,1008.42,VIP
101355,Wireless Mouse,18,2023-06-15 08:00,62.93,0.15,17.85,Furniture,Online,Returned,Low,1132.74,VIP
176844,Headphones,30,2023-06-15 23:00,66.38,0.08,18.48,Furniture,Online,Not Returned,High,1991.4,VIP
566508,Wireless Mouse,16,2023-06-16 10:00,99.39,0.11,23.54,Furniture,Online,Not Returned,High,1590.24,VIP
301961,White Mug,34,2023-06-16 11:00,46.93,0.42,25.43,Furniture,In-store,Not Returned,Low,1595.62,VIP
148500,Blue Pen,31,2023-06-18 01:00,39.27,0.49,13.22,Furniture,In-store,Not Returned,Medium,1217.37,VIP
880331,Wall Clock,49,2023-06-18 04:00,84.22,0.31,9.45,Furniture,Online,Not Returned,Low,4126.78,VIP
197119,Office Chair,37,2023-06-18 19:00,41.88,0.31,8.28,Furniture,Online,Not Returned,Low,1549.5600000000002,VIP
825329,Office Chair,34,2023-06-19 03:00,43.45,0.32,10.35,Furniture,In-store,Returned,Low,1477.3000000000002,VIP
463298,Notebook,24,2023-06-19 05:00,49.06,0.43,23.63,Furniture,Online,Not Returned,Medium,1177.44,VIP
101378,Backpack,24,2023-06-19 06:00,76.04,0.33,6.02,Furniture,In-store,Not Returned,Medium,1824.96,VIP
574040,T-shirt,43,2023-06-19 18:00,29.54,0.26,9.32,Furniture,Online,Not Returned,Medium,1270.22,VIP
416376,Headphones,18,2023-06-19 21:00,88.41,0.04,14.99,Furniture,Online,Not Returned,High,1591.38,VIP
432317,Headphones,49,2023-06-20 10:00,66.05,0.14,23.08,Furniture,Online,Not Returned,Medium,3236.45,VIP
772051,Wall Clock,25,2023-06-21 01:00,62.16,0.41,22.81,Furniture,Online,Not Returned,Low,1554.0,VIP
632070,Wireless Mouse,43,2023-06-21 03:00,25.07,0.21,29.58,Furniture,In-store,Returned,Low,1078.01,VIP
302456,T-shirt,30,2023-06-21 10:00,73.33,0.15,29.88,Furniture,In-store,Not Returned,Medium,2199.9,VIP
158396,T-shirt,23,2023-06-21 12:00,94.71,0.43,14.73,Furniture,In-store,Not Returned,High,2178.33,VIP
216435,Office Chair,30,2023-06-21 15:00,52.15,0.25,13.88,Furniture,Online,Not Returned,Medium,1564.5,VIP
956322,White Mug,19,2023-06-22 10:00,79.59,0.18,24.98,Furniture,In-store,Not Returned,Low,1512.21,VIP
721671,Desk Lamp,42,2023-06-22 11:00,99.9,0.38,18.21,Furniture,Online,Not Returned,Medium,4195.8,VIP
397428,USB Cable,41,2023-06-22 14:00,32.68,0.4,10.36,Furniture,In-store,Not Returned,Medium,1339.88,VIP
568089,Blue Pen,-38,2023-06-22 23:00,-43.67,1.624828972376371,,Furniture,In-store,Not Returned,Low,1659.46,VIP
439003,Headphones,47,2023-06-23 11:00,45.3,0.13,7.15,Furniture,In-store,Not Returned,High,2129.1,VIP
422683,USB Cable,12,2023-06-24 12:00,93.48,0.49,6.69,Furniture,Online,Not Returned,Low,1121.76,VIP
772979,Headphones,44,2023-06-24 17:00,80.53,0.2,24.04,Furniture,In-store,Not Returned,Low,3543.32,VIP
121169,Desk Lamp,42,2023-06-24 22:00,91.96,0.48,14.41,Furniture,Online,Not Returned,Low,3862.32,VIP
235915,T-shirt,24,2023-06-25 15:00,64.9,0.48,22.66,Furniture,Online,Not Returned,Low,1557.6,VIP
588835,T-shirt,45,2023-06-26 19:00,92.99,0.12,19.07,Furniture,In-store,Not Returned,Low,4184.55,VIP
235772,Headphones,49,2023-06-28 08:00,58.76,0.3,5.77,Furniture,Online,Not Returned,Medium,2879.24,VIP
609219,Notebook,13,2023-06-28 15:00,78.78,0.39,15.54,Furniture,In-store,Not Returned,Medium,1024.14,VIP
897364,White Mug,14,2023-06-28 21:00,98.31,0.2,21.03,Furniture,Online,Not Returned,Low,1376.34,VIP
360346,Desk Lamp,40,2023-06-28 22:00,30.49,0.18,5.99,Furniture,In-store,Not Returned,Low,1219.6,VIP
243361,Headphones,31,2023-06-29 04:00,69.26,0.24,20.18,Furniture,In-store,Not Returned,Medium,2147.06,VIP
755056,Wireless Mouse,48,2023-06-29 09:00,87.52,0.29,13.49,Furniture,In-store,Not Returned,Medium,4200.96,VIP
890103,Backpack,41,2023-06-29 21:00,80.36,0.05,20.89,Furniture,Online,Not Returned,Medium,3294.76,VIP
563340,Desk Lamp,15,2023-06-30 04:00,95.91,0.12,9.64,Furniture,In-store,Not Returned,Low,1438.65,VIP
991856,Wall Clock,39,2023-06-30 12:00,68.63,0.19,10.22,Furniture,Online,Not Returned,High,2676.57,VIP
802402,Headphones,43,2023-06-30 13:00,37.33,0.08,17.21,Furniture,In-store,Not Returned,High,1605.1899999999998,VIP
981455,Backpack,35,2023-07-01 05:00,89.87,0.39,11.02,Furniture,Online,Returned,Medium,3145.4500000000003,VIP
343349,Backpack,38,2023-07-01 18:00,91.17,0.06,26.92,Furniture,In-store,Not Returned,High,3464.46,VIP
770712,Backpack,31,2023-07-01 19:00,36.35,0.25,17.52,Furniture,In-store,Not Returned,Low,1126.85,VIP
993683,Wireless Mouse,19,2023-07-02 17:00,98.27,0.03,22.66,Furniture,Online,Not Returned,Low,1867.13,VIP
144537,Headphones,21,2023-07-02 18:00,65.66,0.06,7.91,Furniture,Online,Not Returned,High,1378.86,VIP
321714,Notebook,38,2023-07-03 13:00,93.78,0.11,25.52,Furniture,In-store,Not Returned,Medium,3563.64,VIP
355333,White Mug,42,2023-07-04 04:00,51.44,0.03,27.08,Furniture,Online,Not Returned,High,2160.48,VIP
359407,USB Cable,38,2023-07-05 00:00,92.64,0.03,12.04,Furniture,In-store,Not Returned,High,3520.32,VIP
877574,Backpack,29,2023-07-05 13:00,47.05,0.38,23.82,Furniture,Online,Not Returned,Medium,1364.4499999999998,VIP
757009,Headphones,44,2023-07-05 14:00,58.89,0.38,8.39,Furniture,Online,Not Returned,High,2591.16,VIP
127134,T-shirt,46,2023-07-05 17:00,85.42,0.24,26.87,Furniture,Online,Not Returned,Low,3929.32,VIP
